session_id,event_round,event_name,speed_bin_number,reference_laps,speed_q10_kmh,speed_median_kmh,speed_q90_kmh
2025-belgian-grand-prix-r,13,Belgian Grand Prix,13,483,202.01052631578946,213.42105263157896,222.11111111111111
2025-belgian-grand-prix-r,13,Belgian Grand Prix,14,483,192.26,198.42857142857142,204.7395238095238
2025-belgian-grand-prix-r,13,Belgian Grand Prix,15,483,191.57714285714286,200.4,207.94190476190477
2025-belgian-grand-prix-r,13,Belgian Grand Prix,16,483,276.9839816933639,282.8888888888889,286.9904761904762
2025-belgian-grand-prix-r,13,Belgian Grand Prix,17,483,309.2021052631579,313.04347826086956,316.42706766917297
2025-belgian-grand-prix-r,13,Belgian Grand Prix,18,483,307.41999999999996,312.8421052631579,317.9328947368421
2025-belgian-grand-prix-r,13,Belgian Grand Prix,19,483,134.02923976608187,146.57894736842104,158.35757575757577
2025-belgian-grand-prix-r,13,Belgian Grand Prix,20,483,130.21189931350114,136.72727272727272,142.67
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,1,1274,272.0625,276.84033613445376,289.76029411764705
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,2,1274,232.44625,247.10096153846155,259.40361990950225
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,3,1274,102.39276018099548,107.21111111111111,111.91803921568628
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,4,1274,217.01666666666665,224.171568627451,234.43482142857144
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,5,1274,143.43,163.5,177.79951923076922
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,6,1274,166.42857142857142,174.55902777777777,182.785
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,7,1274,255.42291666666665,260.5,264.8393665158371
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,8,1274,226.7246153846154,243.1602564102564,252.8125
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,9,1274,151.8925,162.43303571428572,173.28
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,10,1274,186.64411764705883,193.93095238095236,200.9125
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,11,1274,121.83031674208145,127.6,133.44236111111113
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,12,1274,164.46666666666667,171.12916666666666,177.10110294117646
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,13,1274,169.3392156862745,176.4575163398693,183.41875
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,14,1274,223.58,231.26666666666668,238.19
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,15,1274,242.65,249.0,254.94007352941176
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,16,1274,131.19125,137.14358974358976,143.66666666666666
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,17,1274,150.48157894736843,157.5625,164.49
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,18,1274,127.06117647058824,133.35294117647058,139.25
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,19,1274,146.9375,153.10818713450294,159.21
2025-hungarian-grand-prix-r,14,Hungarian Grand Prix,20,1274,200.17197802197802,206.66666666666666,213.48125
2025-dutch-grand-prix-r,15,Dutch Grand Prix,1,932,269.75,278.88690476190476,288.2630769230769
2025-dutch-grand-prix-r,15,Dutch Grand Prix,2,932,114.54175824175823,121.16025641025641,127.99333333333333
2025-dutch-grand-prix-r,15,Dutch Grand Prix,3,932,193.00625,199.35504201680672,204.90961538461536
2025-dutch-grand-prix-r,15,Dutch Grand Prix,4,932,164.08461538461538,171.86666666666667,180.85714285714286
2025-dutch-grand-prix-r,15,Dutch Grand Prix,5,932,146.66666666666666,157.13809523809522,168.07142857142858
2025-dutch-grand-prix-r,15,Dutch Grand Prix,6,932,244.3873303167421,251.7596153846154,257.2291208791209
2025-dutch-grand-prix-r,15,Dutch Grand Prix,7,932,280.71785714285716,283.7692307692308,286.6642857142857
2025-dutch-grand-prix-r,15,Dutch Grand Prix,8,932,226.57899159663867,237.0,246.4875
2025-dutch-grand-prix-r,15,Dutch Grand Prix,9,932,225.35892857142858,232.06904761904764,239.61384615384614
2025-dutch-grand-prix-r,15,Dutch Grand Prix,10,932,170.47333333333333,179.8,190.93041666666667
2025-dutch-grand-prix-r,15,Dutch Grand Prix,11,932,114.54175824175823,120.33333333333333,127.265
2025-dutch-grand-prix-r,15,Dutch Grand Prix,12,932,135.4,142.46410256410257,150.13626373626374
2025-dutch-grand-prix-r,15,Dutch Grand Prix,13,932,136.77087912087913,147.25,157.8
2025-dutch-grand-prix-r,15,Dutch Grand Prix,14,932,242.20499999999998,247.125,253.58655462184873
2025-dutch-grand-prix-r,15,Dutch Grand Prix,15,932,159.40666666666667,173.96666666666667,186.56984126984128
2025-dutch-grand-prix-r,15,Dutch Grand Prix,16,932,99.85809523809525,104.10512820512821,109.99
2025-dutch-grand-prix-r,15,Dutch Grand Prix,17,932,193.13333333333333,200.6076923076923,207.92802197802197
2025-dutch-grand-prix-r,15,Dutch Grand Prix,18,932,189.62678571428572,197.32291666666669,206.1981818181818
2025-dutch-grand-prix-r,15,Dutch Grand Prix,19,932,257.071978021978,260.4641025641025,264.99285714285713
2025-dutch-grand-prix-r,15,Dutch Grand Prix,20,932,289.1823863636364,293.24038461538464,308.42689075630256
2025-italian-grand-prix-r,16,Italian Grand Prix,1,885,324.0,327.75,334.17403846153843
2025-italian-grand-prix-r,16,Italian Grand Prix,2,885,325.70588235294116,332.42857142857144,340.9154411764706
2025-italian-grand-prix-r,16,Italian Grand Prix,3,885,123.97666666666667,147.46666666666667,165.53233082706768
2025-italian-grand-prix-r,16,Italian Grand Prix,4,885,96.49321266968326,103.46666666666667,109.6735294117647
2025-italian-grand-prix-r,16,Italian Grand Prix,5,885,234.73999999999998,240.53846153846155,246.31176470588235
2025-italian-grand-prix-r,16,Italian Grand Prix,6,885,298.7458823529412,301.8333333333333,304.88235294117646
2025-italian-grand-prix-r,16,Italian Grand Prix,7,885,291.3264705882353,304.93333333333334,313.0635294117647
2025-italian-grand-prix-r,16,Italian Grand Prix,8,885,118.96000000000001,128.4,139.35833333333332
2025-italian-grand-prix-r,16,Italian Grand Prix,9,885,200.45128205128205,207.83333333333334,214.34509803921569
2025-italian-grand-prix-r,16,Italian Grand Prix,10,885,194.92527472527473,205.46666666666667,215.51764705882354
2025-italian-grand-prix-r,16,Italian Grand Prix,11,885,197.32083333333333,206.83333333333334,215.195
2025-italian-grand-prix-r,16,Italian Grand Prix,12,885,241.90394736842106,250.46153846153845,257.0352941176471
2025-italian-grand-prix-r,16,Italian Grand Prix,13,885,305.75,310.2,316.85833333333335
2025-italian-grand-prix-r,16,Italian Grand Prix,14,885,280.4214285714286,290.5625,300.0991596638655
2025-italian-grand-prix-r,16,Italian Grand Prix,15,885,199.18088235294118,207.86666666666667,215.63529411764705
2025-italian-grand-prix-r,16,Italian Grand Prix,16,885,277.2352941176471,282.2857142857143,286.27575757575755
2025-italian-grand-prix-r,16,Italian Grand Prix,17,885,314.2142857142857,317.8888888888889,321.7257142857143
2025-italian-grand-prix-r,16,Italian Grand Prix,18,885,254.1375,266.7647058823529,278.195
2025-italian-grand-prix-r,16,Italian Grand Prix,19,885,219.72190476190477,227.9375,235.67916666666667
2025-italian-grand-prix-r,16,Italian Grand Prix,20,885,291.3933333333333,294.94117647058823,299.1983193277311
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,1,735,208.5095238095238,220.6818181818182,232.13705882352943
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,2,735,180.48695652173913,188.7,195.27575757575758
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,3,735,136.90526315789472,147.5,155.69826086956522
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,4,735,271.35,276.95652173913044,282.84333333333336
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,5,735,187.7989769820972,200.1578947368421,212.68654970760235
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,6,735,135.38055555555556,141.0,146.0
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,7,735,154.0421052631579,167.05,176.78826086956522
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,8,735,108.57777777777778,114.0,121.68666666666667
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,9,735,183.52356979405033,196.52631578947367,204.28571428571428
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,10,735,103.78947368421052,108.42105263157895,114.51823529411764
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,11,735,133.22222222222223,138.0,143.20631578947368
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,12,735,110.7088888888889,123.57142857142857,133.46
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,13,735,238.9625,252.21052631578948,259.6
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,14,735,219.943653250774,233.9,250.96
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,15,735,140.4703933747412,159.2,173.01714285714286
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,16,735,150.68571428571428,157.52380952380952,163.88571428571427
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,17,735,239.2642857142857,252.76190476190476,260.54285714285714
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,18,735,298.78245614035086,302.04545454545456,305.35
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,19,735,317.5904761904762,321.4117647058824,325.2452380952381
2025-azerbaijan-grand-prix-r,17,Azerbaijan Grand Prix,20,735,320.9684210526316,326.5882352941176,340.73571428571427
2025-singapore-grand-prix-r,18,Singapore Grand Prix,1,1143,262.3911111111111,268.5882352941176,274.3151315789474
2025-singapore-grand-prix-r,18,Singapore Grand Prix,2,1143,129.29333333333335,135.05882352941177,140.80761904761903
2025-singapore-grand-prix-r,18,Singapore Grand Prix,3,1143,120.14761904761905,127.10526315789474,133.8421052631579
2025-singapore-grand-prix-r,18,Singapore Grand Prix,4,1143,185.7187969924812,193.47368421052633,201.10364145658264
2025-singapore-grand-prix-r,18,Singapore Grand Prix,5,1143,205.65098039215687,213.10526315789474,220.63014705882352
2025-singapore-grand-prix-r,18,Singapore Grand Prix,6,1143,279.17083333333335,284.0,293.51826625386997
2025-singapore-grand-prix-r,18,Singapore Grand Prix,7,1143,141.17777777777778,153.5,164.41461988304096
2025-singapore-grand-prix-r,18,Singapore Grand Prix,8,1143,108.75294117647059,117.23529411764706,124.70777777777778
2025-singapore-grand-prix-r,18,Singapore Grand Prix,9,1143,135.52693498452012,140.10526315789474,144.76470588235293
2025-singapore-grand-prix-r,18,Singapore Grand Prix,10,1143,200.95999999999998,209.05,216.5
2025-singapore-grand-prix-r,18,Singapore Grand Prix,11,1143,153.62222222222223,164.6,173.66736842105263
2025-singapore-grand-prix-r,18,Singapore Grand Prix,12,1143,131.27302631578948,138.5,145.0
2025-singapore-grand-prix-r,18,Singapore Grand Prix,13,1143,96.50202429149797,104.47058823529412,112.0
2025-singapore-grand-prix-r,18,Singapore Grand Prix,14,1143,158.56444444444443,169.42105263157896,179.1915789473684
2025-singapore-grand-prix-r,18,Singapore Grand Prix,15,1143,189.04920634920634,200.04761904761904,211.13333333333333
2025-singapore-grand-prix-r,18,Singapore Grand Prix,16,1143,131.61520467836257,141.1,150.31666666666666
2025-singapore-grand-prix-r,18,Singapore Grand Prix,17,1143,255.52631578947367,260.72222222222223,268.6252631578948
2025-singapore-grand-prix-r,18,Singapore Grand Prix,18,1143,158.5142857142857,172.21052631578948,184.92631578947368
2025-singapore-grand-prix-r,18,Singapore Grand Prix,19,1143,174.64764705882354,181.05263157894737,186.68070175438595
2025-singapore-grand-prix-r,18,Singapore Grand Prix,20,1143,208.42573099415205,216.94444444444446,224.5988888888889
2025-united-states-grand-prix-r,19,United States Grand Prix,1,874,256.0130434782609,260.1666666666667,267.6479166666667
2025-united-states-grand-prix-r,19,United States Grand Prix,2,874,192.5794642857143,204.0,216.1888888888889
2025-united-states-grand-prix-r,19,United States Grand Prix,3,874,134.0535087719298,142.97619047619048,150.8748538011696
2025-united-states-grand-prix-r,19,United States Grand Prix,4,874,253.16052631578947,257.6360294117647,261.90333333333336
2025-united-states-grand-prix-r,19,United States Grand Prix,5,874,228.34583333333333,239.73684210526315,248.51052631578946
2025-united-states-grand-prix-r,19,United States Grand Prix,6,874,191.1015789473684,197.60555555555555,204.14352941176472
2025-united-states-grand-prix-r,19,United States Grand Prix,7,874,148.8404761904762,154.78362573099415,160.6404411764706
2025-united-states-grand-prix-r,19,United States Grand Prix,8,874,240.37456140350878,248.62828947368422,254.82947368421054
2025-united-states-grand-prix-r,19,United States Grand Prix,9,874,128.78833333333333,142.69210526315788,155.54444444444445
2025-united-states-grand-prix-r,19,United States Grand Prix,10,874,165.63954248366014,177.85855263157896,188.70555555555555
2025-united-states-grand-prix-r,19,United States Grand Prix,11,874,277.62189542483657,281.5250626566416,286.68202614379084
2025-united-states-grand-prix-r,19,United States Grand Prix,12,874,298.1383333333333,302.7712418300654,309.23815789473684
2025-united-states-grand-prix-r,19,United States Grand Prix,13,874,110.70230263157895,119.35,129.5095975232198
2025-united-states-grand-prix-r,19,United States Grand Prix,14,874,126.42222222222222,133.05131578947368,138.2278637770898
2025-united-states-grand-prix-r,19,United States Grand Prix,15,874,139.0,143.89473684210526,148.58660130718954
2025-united-states-grand-prix-r,19,United States Grand Prix,16,874,96.62777777777778,101.6470588235294,107.05047846889953
2025-united-states-grand-prix-r,19,United States Grand Prix,17,874,210.965,218.47213622291022,223.86166666666668
2025-united-states-grand-prix-r,19,United States Grand Prix,18,874,241.6529411764706,249.68993135011442,256.40490196078434
2025-united-states-grand-prix-r,19,United States Grand Prix,19,874,190.48157894736843,197.83333333333334,204.86917293233083
2025-united-states-grand-prix-r,19,United States Grand Prix,20,874,129.52456140350876,134.7295321637427,139.64241486068113
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,1,1146,280.06666666666666,284.0,288.36607142857144
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,2,1146,313.1051282051282,317.06666666666666,330.7752100840336
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,3,1146,317.97058823529414,324.0,331.9027149321267
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,4,1146,124.52083333333334,144.9375,162.5861344537815
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,5,1146,101.02777777777777,105.6,109.48529411764706
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,6,1146,180.4701754385965,190.62698412698413,201.0921568627451
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,7,1146,274.8,279.64285714285717,284.80128205128204
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,8,1146,117.46428571428572,136.06458333333333,154.0625
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,9,1146,79.17647058823529,82.0625,85.21764705882353
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,10,1146,96.79285714285714,101.70294117647059,106.35897435897436
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,11,1146,146.06274509803922,156.97058823529412,168.32291666666669
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,12,1146,182.4686274509804,191.5,199.57777777777778
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,13,1146,202.74183006535947,210.3125,217.80625
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,14,1146,175.29910714285714,182.43303571428572,189.45208333333335
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,15,1146,260.0645833333333,266.12132352941177,271.67708333333337
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,16,1146,172.84375,186.34313725490196,198.20714285714286
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,17,1146,118.55238095238096,124.3125,130.0
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,18,1146,85.72777777777779,89.66666666666667,94.32291666666666
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,19,1146,109.3125,112.8125,116.64495798319328
2025-mexico-city-grand-prix-r,20,Mexico City Grand Prix,20,1146,191.92582417582418,198.3125,204.69230769230768
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,1,892,281.85809523809525,290.92857142857144,301.41346153846155
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,2,892,113.57428571428571,120.5,126.79857142857142
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,3,892,162.47,173.0,180.91538461538462
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,4,892,250.20857142857142,255.63392857142856,260.46153846153845
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,5,892,295.3125,299.2,308.7120879120879
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,6,892,217.38296703296703,232.63961038961037,246.49615384615385
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,7,892,186.41,197.42857142857142,204.73333333333332
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,8,892,262.8,267.85714285714283,271.93333333333334
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,9,892,214.69017857142856,225.40833333333333,235.79142857142858
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,10,892,157.29285714285714,166.46153846153845,175.94375000000002
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,11,892,94.53333333333333,98.5625,101.75
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,12,892,110.63939393939394,115.3076923076923,120.43375
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,13,892,158.47,163.92307692307693,169.68974358974359
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,14,892,90.08333333333333,94.8125,99.21103896103895
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,15,892,188.69366515837103,197.5934065934066,204.71208791208792
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,16,892,186.5125,194.93095238095236,204.61384615384614
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,17,892,136.50833333333333,145.43910256410254,155.2
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,18,892,237.50714285714287,243.18333333333334,248.89666666666668
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,19,892,282.2685714285714,285.3550420168067,288.64285714285717
2025-s-o-paulo-grand-prix-r,21,São Paulo Grand Prix,20,892,302.07142857142856,305.44602272727275,319.81636363636363
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,1,667,219.0822222222222,230.75,242.425
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,2,667,145.39532163742692,152.95,159.76111111111112
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,3,667,215.48736842105262,227.2941176470588,238.4904761904762
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,4,667,294.3622291021672,299.8,304.9714285714286
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,5,667,229.7323529411765,241.11764705882354,253.6638888888889
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,6,667,148.01008403361345,158.05,168.45263157894738
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,7,667,196.03157894736842,205.77777777777777,215.62763157894736
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,8,667,102.20833333333334,107.05,110.63894736842106
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,9,667,112.54947368421053,120.27777777777777,129.890756302521
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,10,667,240.6221052631579,252.44444444444446,261.1102941176471
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,11,667,288.5,295.94117647058823,299.6549019607843
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,12,667,134.7156862745098,144.33333333333334,156.0313725490196
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,13,667,212.04411027568923,224.875,236.4248366013072
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,14,667,300.6114285714286,305.05882352941177,309.06029411764706
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,15,667,327.6470588235294,330.9375,333.7986842105263
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,16,667,333.05855263157895,338.1764705882353,348.6421052631579
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,17,667,199.3936507936508,215.52631578947367,228.415
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,18,667,142.37333333333333,150.5625,159.5045751633987
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,19,667,269.40818713450295,275.14285714285717,280.05105263157895
2025-las-vegas-grand-prix-r,22,Las Vegas Grand Prix,20,667,314.41714285714284,319.0,322.20421052631576
2025-qatar-grand-prix-r,23,Qatar Grand Prix,1,795,294.1205882352941,298.3125,309.7190476190476
2025-qatar-grand-prix-r,23,Qatar Grand Prix,2,795,283.06826923076926,291.8125,299.0625
2025-qatar-grand-prix-r,23,Qatar Grand Prix,3,795,157.81333333333333,165.5,174.62115384615385
2025-qatar-grand-prix-r,23,Qatar Grand Prix,4,795,182.5109243697479,191.0,197.79999999999998
2025-qatar-grand-prix-r,23,Qatar Grand Prix,5,795,225.2058823529412,230.8235294117647,235.82000000000002
2025-qatar-grand-prix-r,23,Qatar Grand Prix,6,795,243.35,253.55555555555554,262.25714285714287
2025-qatar-grand-prix-r,23,Qatar Grand Prix,7,795,193.70583333333332,200.88235294117646,210.46666666666667
2025-qatar-grand-prix-r,23,Qatar Grand Prix,8,795,166.55,179.0,188.80235294117648
2025-qatar-grand-prix-r,23,Qatar Grand Prix,9,795,129.415,136.5,144.83428571428573
2025-qatar-grand-prix-r,23,Qatar Grand Prix,10,795,186.58266253869968,196.6,205.0728205128205
2025-qatar-grand-prix-r,23,Qatar Grand Prix,11,795,166.0,176.06666666666666,184.24411764705883
2025-qatar-grand-prix-r,23,Qatar Grand Prix,12,795,227.29642857142858,236.33333333333334,245.18666666666667
2025-qatar-grand-prix-r,23,Qatar Grand Prix,13,795,153.73999999999998,160.9375,168.91384615384615
2025-qatar-grand-prix-r,23,Qatar Grand Prix,14,795,248.2941176470588,253.28571428571428,258.63529411764705
2025-qatar-grand-prix-r,23,Qatar Grand Prix,15,795,275.0,283.0,289.7257142857143
2025-qatar-grand-prix-r,23,Qatar Grand Prix,16,795,251.41176470588235,262.2,273.6952380952381
2025-qatar-grand-prix-r,23,Qatar Grand Prix,17,795,247.3,255.64705882352942,263.13076923076926
2025-qatar-grand-prix-r,23,Qatar Grand Prix,18,795,256.875,262.5,268.55619047619047
2025-qatar-grand-prix-r,23,Qatar Grand Prix,19,795,170.5,178.46666666666667,186.615
2025-qatar-grand-prix-r,23,Qatar Grand Prix,20,795,249.94736842105263,254.05882352941177,258.46666666666664
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,1,1044,252.0,256.7140522875817,260.8888888888889
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,2,1044,170.41176470588235,177.84033613445376,184.6577205882353
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,3,1044,240.25,247.11111111111111,253.36289473684212
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,4,1044,269.6963800904977,276.12132352941177,281.98125
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,5,1044,181.24379084967322,195.5,208.70555555555555
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,6,1044,135.37058823529412,144.2941176470588,152.83039215686276
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,7,1044,257.05882352941177,263.171568627451,269.0
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,8,1044,300.9611111111111,304.2264957264957,319.9258169934641
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,9,1044,211.27894736842106,234.25833333333333,252.65450980392157
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,10,1044,77.05882352941177,80.6875,84.23529411764706
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,11,1044,176.4483552631579,186.47058823529412,197.83808049535605
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,12,1044,275.89889705882354,280.3611111111111,292.8747899159664
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,13,1044,256.3975,272.2638888888889,283.49333333333334
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,14,1044,168.71458333333334,175.25,183.0
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,15,1044,246.6172514619883,252.22291021671828,256.92
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,16,1044,137.5517543859649,157.4375,172.4375
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,17,1044,131.155,134.60555555555555,138.0
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,18,1044,174.24803921568628,180.8622291021672,187.20000000000002
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,19,1044,212.61527777777778,222.24922600619198,232.9434640522876
2025-abu-dhabi-grand-prix-r,24,Abu Dhabi Grand Prix,20,1044,147.75833333333333,154.18823529411765,160.4
