session_id,year,event_name,driver_code,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,car_related_rows,location_related_rows,non_ok_pct,longest_segment_ms,segments_over_2s,degraded_windows,severe_windows,windows_with_incident_context,max_window_non_ok_pct,desktop_replay_risk_score,desktop_guidance
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,ANT,57287,1380,623,135,519,103,0,758,624,2.4089234904952255,1400,0,113,0,43,8.333333333333332,16.30236062864757,diagnostics_only
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,HAD,57297,1380,623,135,519,103,0,758,624,2.4085030629875908,1400,0,113,0,43,8.333333333333332,16.30067891861703,diagnostics_only
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,HAM,57309,1380,623,135,519,103,0,758,624,2.407998743652829,1400,0,113,0,43,8.333333333333332,16.29866164127798,diagnostics_only
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,NOR,57213,1369,623,135,508,103,0,758,613,2.392812822260675,1400,0,112,0,43,8.333333333333332,16.237917955709364,diagnostics_only
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,PIA,57220,1369,623,135,508,103,0,758,613,2.3925200978678784,1400,0,112,0,43,8.333333333333332,16.236747058138178,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,HAM,52396,967,540,118,274,35,0,658,706,1.8455607298267043,1300,0,78,1,16,10.377358490566039,16.18412971175965,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,OCO,49661,826,523,97,171,35,0,620,595,1.6632770181832828,1500,0,70,1,32,11.11111111111111,16.04199696162202,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,PIA,48666,803,512,96,160,35,0,608,573,1.650022603049357,1500,0,69,1,32,11.11111111111111,15.988979301086317,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LAW,49349,814,512,97,170,35,0,609,584,1.6494761798618005,1500,0,70,1,32,11.11111111111111,15.986793608336091,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,VER,48693,803,512,96,160,35,0,608,573,1.6491076746144209,1500,0,69,1,32,11.11111111111111,15.985319587346574,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HUL,48710,803,512,96,160,35,0,608,573,1.6485321289262986,1500,0,69,1,32,11.11111111111111,15.983017404594083,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,STR,48721,803,512,96,160,35,0,608,573,1.648159931035898,1500,0,69,1,32,11.11111111111111,15.98152861303248,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LEC,48746,803,512,96,160,35,0,608,573,1.6473146514585812,1500,0,69,1,32,11.11111111111111,15.978147494723213,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALO,49424,814,512,97,170,35,0,609,584,1.646973130462933,1500,0,70,1,32,11.11111111111111,15.976781410740621,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,NOR,48758,803,512,96,160,35,0,608,573,1.6469092251527955,1500,0,69,1,32,11.11111111111111,15.976525789500071,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,DOO,1170,28,11,6,9,2,0,17,24,2.3931623931623935,1100,0,2,0,2,8.0,15.972649572649575,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,HAD,1170,28,11,6,9,2,0,17,24,2.3931623931623935,1100,0,2,0,2,8.0,15.972649572649575,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,SAI,1170,28,11,6,9,2,0,17,24,2.3931623931623935,1100,0,2,0,2,8.0,15.972649572649575,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BEA,49457,814,512,97,170,35,0,609,584,1.6458741937440604,1500,0,70,1,32,11.11111111111111,15.972385663865131,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BOR,48857,803,512,96,160,35,0,608,573,1.6435720572282375,1500,0,69,1,32,11.11111111111111,15.96317711780184,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,DOO,48857,803,512,96,160,35,0,608,573,1.6435720572282375,1500,0,69,1,32,11.11111111111111,15.96317711780184,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ALB,35678,603,377,74,107,45,0,451,407,1.690117159033578,2000,1,52,0,19,9.0,15.960468636134312,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,RUS,48937,803,512,96,160,35,0,608,573,1.6408852197723602,1500,0,69,1,32,11.11111111111111,15.95242976797833,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ANT,49009,803,512,96,160,35,0,608,573,1.63847456589606,1500,0,69,1,32,11.11111111111111,15.94278715247313,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAM,49056,803,512,96,160,35,0,608,573,1.636904761904762,1500,0,69,1,32,11.11111111111111,15.936507936507937,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ANT,48937,817,514,99,146,58,0,613,559,1.66949343032879,2000,1,72,0,19,9.0,15.877973721315161,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,PIA,48957,817,514,99,146,58,0,613,559,1.6688114059276509,2000,1,72,0,19,9.0,15.875245623710605,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,LEC,48986,817,514,99,146,58,0,613,559,1.6678234597640142,2000,1,72,0,19,9.0,15.871293839056058,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,SAI,49032,817,514,99,146,58,0,613,559,1.6662587697829987,2000,1,72,0,19,9.0,15.865035079131996,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,RUS,48916,815,514,99,146,56,0,613,557,1.6661215144329051,2000,1,72,0,19,9.0,15.864486057731622,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HAD,49133,817,514,99,146,58,0,613,559,1.6628335334703763,2000,1,72,0,19,9.0,15.851334133881505,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HUL,49192,817,514,99,146,58,0,613,559,1.6608391608391608,2000,1,72,0,19,9.0,15.843356643356643,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HAM,49276,817,514,99,146,58,0,613,559,1.658007955191168,2000,1,72,0,19,9.0,15.832031820764673,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,OCO,49287,817,514,99,146,58,0,613,559,1.657637916692028,2000,1,72,0,19,9.0,15.830551666768113,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,BEA,49386,817,514,99,146,58,0,613,559,1.6543149880532946,2000,1,72,0,19,9.0,15.817259952213178,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,VER,48682,804,514,99,135,56,0,613,546,1.6515344480506142,2000,1,71,0,19,9.0,15.806137792202456,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ALO,49534,818,514,100,146,58,0,614,559,1.6513909637824526,2000,1,72,0,19,9.0,15.805563855129812,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,TSU,49553,818,514,100,146,58,0,614,559,1.6507577745040662,2000,1,72,0,19,9.0,15.803031098016266,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,LAW,48714,804,514,99,135,56,0,613,546,1.6504495627540336,2000,1,71,0,19,9.0,15.801798251016134,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,GAS,49598,818,514,100,146,58,0,614,559,1.6492600508085005,2000,1,72,0,19,9.0,15.797040203234001,diagnostics_only
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,COL,48786,804,514,99,135,56,0,613,546,1.6480137744434877,2000,1,71,0,19,9.0,15.79205509777395,diagnostics_only
2025-miami-grand-prix-r,2025,Miami Grand Prix,DOO,956,23,11,2,8,2,0,13,13,2.405857740585774,1100,0,2,0,4,7.534246575342466,15.650828222617069,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ALO,49841,795,500,113,133,49,0,613,565,1.59507233000943,1500,0,72,1,2,10.909090909090908,15.607562047310447,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LAW,42454,818,464,112,201,41,0,576,613,1.926791350638338,2100,1,69,0,42,7.333333333333333,15.57383206922002,diagnostics_only
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAD,57958,860,475,135,205,45,0,610,615,1.4838331205355602,1900,0,77,1,44,11.214953271028037,15.40729509896467,diagnostics_only
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,GAS,1229,18,12,3,1,2,0,15,15,1.4646053702196908,1300,0,2,1,5,11.11111111111111,15.247310369767654,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,NOR,51873,953,564,131,201,57,0,695,682,1.837179264742737,2100,1,81,0,48,7.333333333333333,15.215383725637615,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LAW,56025,806,564,92,109,41,0,656,535,1.4386434627398481,1400,0,70,1,56,11.11111111111111,15.143462739848282,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,OCO,55141,999,601,137,204,57,0,738,721,1.811719047532689,2100,1,84,0,59,7.333333333333333,15.113542856797423,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,SAI,55145,999,601,137,204,57,0,738,721,1.8115876326049507,2100,1,84,0,59,7.333333333333333,15.11301719708647,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,PIA,55147,999,601,137,204,57,0,738,721,1.811521932290061,2100,1,84,0,59,7.333333333333333,15.112754395826911,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LEC,55161,999,601,137,204,57,0,738,721,1.811062163485071,2100,1,84,0,59,7.333333333333333,15.110915320606951,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BEA,55165,999,601,137,204,57,0,738,721,1.81093084383214,2100,1,84,0,59,7.333333333333333,15.110390041995228,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,RUS,55127,998,601,136,204,57,0,737,721,1.810365156819707,2100,1,84,0,59,7.333333333333333,15.108127293945495,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,TSU,55184,999,601,137,204,57,0,738,721,1.8103073354595534,2100,1,84,0,59,7.333333333333333,15.10789600850488,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,VER,55129,998,601,136,204,57,0,737,721,1.8102994794028553,2100,1,84,0,59,7.333333333333333,15.107864584278088,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ANT,55133,998,601,136,204,57,0,737,721,1.8101681388642012,2100,1,84,0,59,7.333333333333333,15.107339222123471,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,COL,55198,999,601,137,204,57,0,738,721,1.8098481829051778,2100,1,84,0,59,7.333333333333333,15.106059398287378,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,BOR,55205,999,601,137,204,57,0,738,721,1.8096186939588805,2100,1,84,0,60,7.333333333333333,15.10514144250219,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,GAS,55208,999,601,137,204,57,0,738,721,1.8095203593682077,2100,1,84,0,60,7.333333333333333,15.104748104139498,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAD,55214,999,601,137,204,57,0,738,721,1.8093237222443583,2100,1,84,0,60,7.333333333333333,15.103961555644101,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,STR,55218,999,601,137,204,57,0,738,721,1.8091926545691621,2100,1,84,0,60,7.333333333333333,15.103437284943315,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HAM,55234,999,601,137,204,57,0,738,721,1.8086685737046022,2100,1,84,0,60,7.333333333333333,15.101340961485075,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALO,55237,999,601,137,204,57,0,738,721,1.8085703423429949,2100,1,84,0,60,7.333333333333333,15.100948036038647,diagnostics_only
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,HUL,55280,999,601,137,204,57,0,738,721,1.807163531114327,2100,1,84,0,60,7.333333333333333,15.095320791123974,diagnostics_only
2025-miami-grand-prix-r,2025,Miami Grand Prix,LAW,35464,650,372,74,177,27,0,446,449,1.8328445747800588,1800,0,53,0,29,9.666666666666666,15.06471163245357,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HAM,49559,783,488,113,133,49,0,601,554,1.5799350269375896,1500,0,71,1,2,10.15625,14.94474010775036,diagnostics_only
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,TSU,49851,795,500,113,133,49,0,613,565,1.594752362038876,1500,0,72,1,2,10.0,14.879009448155504,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,LEC,59084,1171,809,140,156,66,0,949,718,1.981924040349333,1400,0,99,0,27,8.666666666666668,14.861029494730666,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,VER,59091,1171,809,140,156,66,0,949,718,1.9816892589396018,1400,0,99,0,27,8.666666666666668,14.860090369091742,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,BEA,59189,1172,809,141,156,66,0,950,718,1.9800976532801704,1400,0,99,0,27,8.666666666666668,14.853723946454016,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,PIA,59201,1172,809,141,156,66,0,950,718,1.9796962889140388,1400,0,99,0,27,8.666666666666668,14.85211848898949,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,SAI,57636,1141,798,134,145,64,0,932,691,1.9796654868484975,1400,0,96,0,24,8.666666666666668,14.851995280727325,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,GAS,59219,1172,809,141,156,66,0,950,718,1.9790945473581112,1400,0,99,0,27,8.666666666666668,14.84971152276578,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,COL,59225,1172,809,141,156,66,0,950,718,1.9788940481215704,1400,0,99,0,27,8.666666666666668,14.848909525819616,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,ANT,59259,1172,809,141,156,66,0,950,718,1.9777586526941056,1400,0,99,0,27,8.666666666666668,14.844367944109756,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,RUS,59282,1172,809,141,156,66,0,950,718,1.9769913295772747,1400,0,99,0,27,8.666666666666668,14.841298651642433,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,HAM,59344,1172,809,141,156,66,0,950,718,1.974925856025883,1400,0,99,0,27,8.666666666666668,14.833036757436867,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,NOR,58782,1159,798,140,155,66,0,938,706,1.9716920145622812,1400,0,99,0,27,8.666666666666668,14.820101391582458,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,ALB,58804,1159,798,140,155,66,0,938,706,1.970954356846473,1400,0,99,0,27,8.666666666666668,14.817150760719226,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,HAD,58846,1159,798,140,155,66,0,938,706,1.9695476328042687,1400,0,99,0,27,8.666666666666668,14.81152386455041,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,STR,58850,1159,798,140,155,66,0,938,706,1.969413763806287,1400,0,99,0,27,8.666666666666668,14.810988388558481,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,OCO,59534,1172,809,141,156,66,0,950,718,1.968622971747237,1400,0,99,0,27,8.666666666666668,14.807825220322282,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,BOR,59549,1172,809,141,156,66,0,950,718,1.9681270886160975,1400,0,99,0,27,8.666666666666668,14.805841687797724,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,TSU,59570,1172,809,141,156,66,0,950,718,1.967433271781098,1400,0,99,0,27,8.666666666666668,14.803066420457727,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,HUL,21245,417,303,53,42,19,0,356,198,1.9628147799482232,1400,0,34,0,15,8.666666666666668,14.784592453126226,diagnostics_only
2025-mexico-city-grand-prix-r,2025,Mexico City Grand Prix,ALO,28862,565,408,73,54,30,0,481,298,1.957591296514448,1400,0,48,0,21,8.666666666666668,14.763698519391127,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,STR,52415,967,540,118,274,35,0,658,706,1.8448917294667557,1300,0,78,0,16,8.799999999999999,14.419566917867023,diagnostics_only
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BOR,56031,806,564,92,109,41,0,656,535,1.4384894076493369,1400,0,70,1,56,10.144927536231885,14.369899659582856,diagnostics_only
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HUL,6865,129,58,21,41,9,0,79,85,1.8790968681718863,1400,0,12,0,8,8.333333333333332,14.183054139354212,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,ANT,52515,972,540,118,274,40,0,658,711,1.8508997429305913,1300,0,78,0,16,8.333333333333332,14.070265638389031,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,ALB,52522,972,540,118,274,40,0,658,711,1.8506530596702333,1300,0,78,0,16,8.333333333333332,14.069278905347598,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,HUL,52461,970,540,118,274,38,0,658,709,1.848992584967881,1300,0,78,0,16,8.333333333333332,14.06263700653819,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,BOR,50056,892,569,113,160,50,0,682,559,1.7820041553460124,1400,0,75,0,100,8.666666666666668,14.061349954717384,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,BOR,52481,970,540,118,274,38,0,658,709,1.848287951830186,1300,0,78,0,16,8.333333333333332,14.05981847398741,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,SAI,52493,970,540,118,274,38,0,658,709,1.847865429676338,1300,0,78,0,16,8.333333333333332,14.058128385372019,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,TSU,52503,970,540,118,274,38,0,658,709,1.8475134754204523,1300,0,78,0,16,8.333333333333332,14.056720568348474,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,BEA,52431,967,540,118,274,35,0,658,706,1.8443287368160057,1300,0,78,0,16,8.333333333333332,14.04398161393069,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,BEA,44736,854,541,100,189,24,0,641,576,1.9089771101573676,1400,0,63,0,13,8.0,14.03590844062947,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,TSU,44850,854,541,100,189,24,0,641,576,1.9041248606466,1400,0,63,0,13,8.0,14.016499442586401,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,LAW,44866,854,541,100,189,24,0,641,576,1.9034458164311505,1400,0,63,0,13,8.0,14.013783265724602,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,PIA,54549,929,573,101,201,54,0,674,647,1.703055968028745,1500,0,76,0,18,9.0,14.01222387211498,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,NOR,54647,929,573,101,201,54,0,674,647,1.7000018299266202,1500,0,76,0,18,9.0,14.00000731970648,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,BOR,54657,929,573,101,201,54,0,674,647,1.6996907989827468,1500,0,76,0,18,9.0,13.998763195930987,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,RUS,52156,956,540,116,265,35,0,656,695,1.8329626505100085,1300,0,77,0,16,8.333333333333332,13.9985172687067,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,RUS,54661,929,573,101,201,54,0,674,647,1.6995664184702073,1500,0,76,0,18,9.0,13.99826567388083,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,VER,54715,929,573,101,201,54,0,674,647,1.6978890615005027,1500,0,76,0,18,9.0,13.99155624600201,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,HUL,54750,929,573,101,201,54,0,674,647,1.6968036529680364,1500,0,76,0,18,9.0,13.987214611872146,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,LEC,54781,929,573,101,201,54,0,674,647,1.6958434493711323,1500,0,76,0,18,9.0,13.983373797484528,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,TSU,54784,929,573,101,201,54,0,674,647,1.6957505841121496,1500,0,76,0,18,9.0,13.9830023364486,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,VER,51671,945,529,116,265,35,0,645,693,1.8288788682239554,1300,0,76,0,16,8.333333333333332,13.982182139562488,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,RUS,44370,841,530,98,189,24,0,628,575,1.8954248366013071,1400,0,62,0,13,8.0,13.981699346405229,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,HAM,54804,929,573,101,201,54,0,674,647,1.6951317422085979,1500,0,76,0,18,9.0,13.980526968834392,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,HAD,51683,945,529,116,265,35,0,645,693,1.8284542305980689,1300,0,76,0,16,8.333333333333332,13.980483589058942,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,LAW,50803,895,569,115,160,51,0,684,560,1.7617069858079246,1400,0,76,0,103,8.666666666666668,13.980161276565033,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,LAW,51716,945,529,116,265,35,0,645,693,1.8272874932322685,1300,0,76,0,16,8.333333333333332,13.97581663959574,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,HAM,44417,841,530,98,189,24,0,628,575,1.8934191863475696,1400,0,62,0,13,8.0,13.973676745390279,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,ALO,52338,956,540,116,265,35,0,656,695,1.8265887118346136,1300,0,77,0,16,8.333333333333332,13.97302151400512,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,GAS,51736,945,529,116,265,35,0,645,693,1.8265811040668007,1300,0,76,0,16,8.333333333333332,13.97299108293387,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,ALB,44547,843,530,100,189,24,0,630,575,1.892383325476463,1400,0,63,0,13,8.0,13.969533301905852,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,PIA,51796,945,529,116,265,35,0,645,693,1.8244652096687002,1300,0,76,0,16,8.333333333333332,13.964527505341467,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,COL,51810,945,529,116,265,35,0,645,693,1.8239722061378112,1300,0,76,0,16,8.333333333333332,13.96255549121791,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,ANT,44589,843,530,100,189,24,0,630,575,1.8906008208302496,1400,0,63,0,13,8.0,13.962403283320999,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,NOR,51835,945,529,116,265,35,0,645,693,1.8230925050641458,1300,0,76,0,16,8.333333333333332,13.959036686923248,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,BOR,44627,843,530,100,189,24,0,630,575,1.8889909695923992,1400,0,63,0,13,8.0,13.955963878369598,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,OCO,55049,929,573,101,201,54,0,674,647,1.6875874221148432,1500,0,76,0,18,9.0,13.950349688459372,diagnostics_only
2025-abu-dhabi-grand-prix-r,2025,Abu Dhabi Grand Prix,LEC,51901,945,529,116,265,35,0,645,693,1.8207741662010366,1300,0,76,0,16,8.333333333333332,13.949763331470812,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,HAD,44678,843,530,100,189,24,0,630,575,1.8868346837369623,1400,0,63,0,13,8.0,13.947338734947849,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,SAI,44678,843,530,100,189,24,0,630,575,1.8868346837369623,1400,0,63,0,13,8.0,13.947338734947849,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,ANT,55088,929,573,101,201,54,0,674,647,1.6863926808016267,1500,0,76,0,18,9.0,13.945570723206508,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,ALB,55111,929,573,101,201,54,0,674,647,1.685688882437263,1500,0,76,0,18,9.0,13.942755529749052,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,BEA,55163,929,573,101,201,54,0,674,647,1.6840998495368273,1500,0,76,0,18,9.0,13.936399398147309,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,GAS,55221,929,573,101,201,54,0,674,647,1.682330997265533,1500,0,76,0,18,9.0,13.929323989062132,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,STR,55249,929,573,101,201,54,0,674,647,1.6814783977990553,1500,0,76,0,18,9.0,13.92591359119622,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,SAI,55312,930,573,102,201,54,0,675,647,1.6813711310384727,1500,0,76,0,18,9.0,13.925484524153891,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,DOO,55333,930,573,102,201,54,0,675,647,1.6807330164639547,1500,0,76,0,18,9.0,13.922932065855818,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,HAD,55338,930,573,102,201,54,0,675,647,1.6805811558061368,1500,0,76,0,18,9.0,13.922324623224547,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,VER,44042,828,517,98,189,24,0,615,574,1.8800236138231687,1400,0,61,0,13,8.0,13.920094455292675,diagnostics_only
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,LAW,55361,930,573,102,201,54,0,675,647,1.6798829500912196,1500,0,76,0,18,9.0,13.91953180036488,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,OCO,44064,828,517,98,189,24,0,615,574,1.8790849673202614,1400,0,61,0,13,8.0,13.916339869281046,diagnostics_only
2025-australian-grand-prix-r,2025,Australian Grand Prix,RUS,61345,1070,692,138,176,64,0,830,694,1.74423343385769,1400,0,93,0,119,8.666666666666668,13.910267068764094,diagnostics_only
2025-italian-grand-prix-r,2025,Italian Grand Prix,GAS,44100,828,517,98,189,24,0,615,574,1.8775510204081631,1400,0,61,0,13,8.0,13.910204081632653,diagnostics_only
