session_id,year,event_name,driver_code,driver_number,stream_name,sample_count,min_delta_ms,median_delta_ms,p90_delta_ms,p99_delta_ms,max_delta_ms,estimated_frequency_hz,duplicate_count,out_of_order_count,warning_flags
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,GAS,10,raw_car_telemetry,21445,159.0,240.0,400.0,519.5699999999997,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,GAS,10,raw_location_telemetry,22048,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAD,6,raw_car_telemetry,21517,159.0,240.0,400.0,519.8499999999985,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAD,6,raw_location_telemetry,22118,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAM,44,raw_car_telemetry,21416,159.0,240.0,400.0,481.0,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAM,44,raw_location_telemetry,22018,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HUL,27,raw_car_telemetry,21507,159.0,240.0,400.0,519.9500000000007,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HUL,27,raw_location_telemetry,22107,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LAW,30,raw_car_telemetry,21495,159.0,240.0,400.0,519.0699999999997,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LAW,30,raw_location_telemetry,22092,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LEC,16,raw_car_telemetry,21384,159.0,240.0,400.0,487.84000000001106,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LEC,16,raw_location_telemetry,21987,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,NOR,4,raw_car_telemetry,21373,159.0,240.0,400.0,492.0200000000332,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,NOR,4,raw_location_telemetry,21974,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,OCO,31,raw_car_telemetry,21476,159.0,240.0,400.0,519.2599999999984,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,OCO,31,raw_location_telemetry,22075,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,PIA,81,raw_car_telemetry,21317,159.0,240.0,400.0,481.0,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,PIA,81,raw_location_telemetry,21910,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,RUS,63,raw_car_telemetry,21371,159.0,240.0,400.0,492.78000000004977,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,RUS,63,raw_location_telemetry,21971,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,SAI,55,raw_car_telemetry,17339,159.0,240.0,400.0,481.0,1360.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,SAI,55,raw_location_telemetry,17766,20.0,240.0,380.0,519.3600000000006,1301.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,STR,18,raw_car_telemetry,21553,159.0,240.0,400.0,519.4900000000016,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,STR,18,raw_location_telemetry,22150,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,TSU,22,raw_car_telemetry,21478,159.0,240.0,400.0,519.2400000000016,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,TSU,22,raw_location_telemetry,22078,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,VER,1,raw_car_telemetry,21438,159.0,240.0,400.0,505.3199999999779,1680.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,VER,1,raw_location_telemetry,22042,20.0,240.0,380.0,520.0,1920.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALB,23,raw_car_telemetry,18565,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALB,23,raw_location_telemetry,18753,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALO,14,raw_car_telemetry,18599,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALO,14,raw_location_telemetry,18791,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ANT,12,raw_car_telemetry,18444,159.0,240.0,400.0,519.5799999999981,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ANT,12,raw_location_telemetry,18636,19.0,241.0,381.0,500.65999999999985,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BEA,87,raw_car_telemetry,18611,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BEA,87,raw_location_telemetry,18803,19.0,241.0,381.0,500.9900000000016,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BOR,5,raw_car_telemetry,18386,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BOR,5,raw_location_telemetry,18577,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,DOO,7,raw_car_telemetry,18386,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,DOO,7,raw_location_telemetry,18577,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,GAS,10,raw_car_telemetry,464,159.0,240.0,361.0,480.0,1200.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,GAS,10,raw_location_telemetry,474,21.0,240.0,381.0,520.0,1100.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAD,6,raw_car_telemetry,18566,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAD,6,raw_location_telemetry,18755,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAM,44,raw_car_telemetry,18462,159.0,240.0,400.0,519.4000000000015,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAM,44,raw_location_telemetry,18652,19.0,241.0,381.0,500.5,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HUL,27,raw_car_telemetry,18328,159.0,240.0,400.0,519.7400000000016,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HUL,27,raw_location_telemetry,18519,19.0,241.0,381.0,500.8299999999981,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LAW,30,raw_car_telemetry,18571,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LAW,30,raw_location_telemetry,18760,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LEC,16,raw_car_telemetry,18341,159.0,240.0,400.0,519.6100000000006,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LEC,16,raw_location_telemetry,18532,19.0,241.0,381.0,500.7000000000007,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,NOR,4,raw_car_telemetry,18346,159.0,240.0,400.0,519.5600000000013,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,NOR,4,raw_location_telemetry,18537,19.0,241.0,381.0,500.65000000000146,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,OCO,31,raw_car_telemetry,18686,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,OCO,31,raw_location_telemetry,18882,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,PIA,81,raw_car_telemetry,18308,159.0,240.0,400.0,519.9399999999987,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,PIA,81,raw_location_telemetry,18501,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,RUS,63,raw_car_telemetry,18414,159.0,240.0,400.0,519.880000000001,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,RUS,63,raw_location_telemetry,18610,19.0,241.0,381.0,500.91999999999825,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,SAI,55,raw_car_telemetry,18557,159.0,240.0,400.0,520.0,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,SAI,55,raw_location_telemetry,18746,19.0,241.0,381.0,501.0,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,STR,18,raw_car_telemetry,18332,159.0,240.0,400.0,519.7000000000007,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,STR,18,raw_location_telemetry,18523,19.0,241.0,381.0,500.7900000000009,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,TSU,22,raw_car_telemetry,628,159.0,240.0,376.19999999999914,509.60000000000036,1200.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,TSU,22,raw_location_telemetry,639,21.0,240.0,380.30000000000007,512.5999999999999,1100.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,VER,1,raw_car_telemetry,18320,159.0,240.0,400.0,519.8199999999997,1321.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,VER,1,raw_location_telemetry,18512,19.0,241.0,381.0,500.90000000000146,1440.0,4.149377593360996,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ALB,23,raw_car_telemetry,20059,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ALB,23,raw_location_telemetry,20443,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ALO,14,raw_car_telemetry,19962,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ALO,14,raw_location_telemetry,20339,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ANT,12,raw_car_telemetry,20085,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,ANT,12,raw_location_telemetry,20471,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,BEA,87,raw_car_telemetry,10218,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,BEA,87,raw_location_telemetry,10405,20.0,240.0,380.0,520.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,BOR,5,raw_car_telemetry,11519,159.0,240.0,400.0,520.0,1320.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,BOR,5,raw_location_telemetry,11745,20.0,240.0,380.0,520.0,1260.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,DOO,7,raw_car_telemetry,360,159.0,240.0,360.0,620.8000000000038,1120.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,DOO,7,raw_location_telemetry,363,40.0,240.5,380.0,649.4199999999962,1061.0,4.158004158004158,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,GAS,10,raw_car_telemetry,20214,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,GAS,10,raw_location_telemetry,20600,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAD,6,raw_car_telemetry,20155,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAD,6,raw_location_telemetry,20538,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAM,44,raw_car_telemetry,20103,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAM,44,raw_location_telemetry,20487,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HUL,27,raw_car_telemetry,19888,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,HUL,27,raw_location_telemetry,20259,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,LAW,30,raw_car_telemetry,13203,159.0,240.0,400.0,520.0,1640.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,LAW,30,raw_location_telemetry,13458,20.0,240.0,380.0,520.0,1800.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,LEC,16,raw_car_telemetry,20090,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,LEC,16,raw_location_telemetry,20477,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,NOR,4,raw_car_telemetry,19901,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,NOR,4,raw_location_telemetry,20273,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,OCO,31,raw_car_telemetry,20183,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,OCO,31,raw_location_telemetry,20566,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,PIA,81,raw_car_telemetry,19885,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,PIA,81,raw_location_telemetry,20254,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,RUS,63,raw_car_telemetry,20020,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,RUS,63,raw_location_telemetry,20403,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,SAI,55,raw_car_telemetry,20104,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,SAI,55,raw_location_telemetry,20488,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,STR,18,raw_car_telemetry,19976,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,STR,18,raw_location_telemetry,20354,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,TSU,22,raw_car_telemetry,20136,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,TSU,22,raw_location_telemetry,20520,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,VER,1,raw_car_telemetry,20028,159.0,240.0,400.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-miami-grand-prix-r,2025,Miami Grand Prix,VER,1,raw_location_telemetry,20412,19.0,240.0,380.0,520.0,1839.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALB,23,raw_car_telemetry,20530,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALB,23,raw_location_telemetry,20906,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALO,14,raw_car_telemetry,20568,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALO,14,raw_location_telemetry,20941,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ANT,12,raw_car_telemetry,14266,159.0,240.0,400.0,519.3600000000006,1360.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ANT,12,raw_location_telemetry,14578,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BEA,87,raw_car_telemetry,20590,159.0,240.0,400.0,519.119999999999,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BEA,87,raw_location_telemetry,20965,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BOR,5,raw_car_telemetry,20608,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BOR,5,raw_location_telemetry,20983,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,COL,43,raw_car_telemetry,20588,159.0,240.0,400.0,519.1399999999994,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,COL,43,raw_location_telemetry,20963,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,GAS,10,raw_car_telemetry,20582,159.0,240.0,400.0,519.2000000000007,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,GAS,10,raw_location_telemetry,20955,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAD,6,raw_car_telemetry,20552,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAD,6,raw_location_telemetry,20927,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAM,44,raw_car_telemetry,20515,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAM,44,raw_location_telemetry,20892,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HUL,27,raw_car_telemetry,20579,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HUL,27,raw_location_telemetry,20952,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LAW,30,raw_car_telemetry,20585,159.0,240.0,400.0,519.1699999999983,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LAW,30,raw_location_telemetry,20960,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LEC,16,raw_car_telemetry,20540,159.0,240.0,400.0,519.0,1400.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LEC,16,raw_location_telemetry,20916,20.0,240.0,380.0,520.0,1381.0,4.166666666666667,0,0,SOURCE_GAP_TOO_LARGE
