session_id,year,event_name,driver_code,lap_number,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,lap_time_ms,is_pit_in_lap,is_pit_out_lap,is_accurate,is_deleted,missing_lap_time,is_pit_lap,is_fastf1_inaccurate,non_ok_pct
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,25,1258,85,47,3,34,1,0,125875.0,False,False,False,False,False,False,True,6.756756756756757
2025-british-grand-prix-r,2025,British Grand Prix,ALB,16,1642,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.993909866017052
2025-british-grand-prix-r,2025,British Grand Prix,ALO,16,1653,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.9606775559588625
2025-british-grand-prix-r,2025,British Grand Prix,ANT,16,1643,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.990870359099208
2025-british-grand-prix-r,2025,British Grand Prix,BEA,16,1646,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.981773997569866
2025-british-grand-prix-r,2025,British Grand Prix,GAS,16,1655,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.954682779456193
2025-british-grand-prix-r,2025,British Grand Prix,HAD,16,1644,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.987834549878346
2025-british-grand-prix-r,2025,British Grand Prix,HAM,16,1651,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.966686856450636
2025-british-grand-prix-r,2025,British Grand Prix,LEC,16,1644,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.987834549878346
2025-british-grand-prix-r,2025,British Grand Prix,OCO,16,1653,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.9606775559588625
2025-british-grand-prix-r,2025,British Grand Prix,RUS,16,1647,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.978749241044323
2025-british-grand-prix-r,2025,British Grand Prix,SAI,16,1640,82,54,2,21,5,0,,False,False,False,False,True,False,True,5.0
2025-british-grand-prix-r,2025,British Grand Prix,TSU,16,1642,82,54,2,21,5,0,,False,False,False,False,True,False,True,4.993909866017052
2025-british-grand-prix-r,2025,British Grand Prix,HUL,16,1651,80,52,2,21,5,0,,False,False,False,False,True,False,True,4.845548152634767
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,20,934,80,43,0,36,1,0,93433.0,False,True,False,False,False,True,True,8.565310492505352
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LEC,2,1736,73,46,2,24,1,0,,False,False,False,False,True,False,True,4.205069124423963
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,NOR,2,1736,73,46,2,24,1,0,,False,False,False,False,True,False,True,4.205069124423963
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,PIA,2,1745,73,46,2,24,1,0,,False,False,False,False,True,False,True,4.183381088825215
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,25,1225,73,35,3,34,1,0,122543.0,False,False,False,False,False,False,True,5.959183673469388
2025-british-grand-prix-r,2025,British Grand Prix,ANT,3,1536,72,23,7,40,2,0,,False,True,False,False,True,True,True,4.6875
2025-british-grand-prix-r,2025,British Grand Prix,NOR,16,1644,72,44,2,21,5,0,,False,False,False,False,True,False,True,4.37956204379562
2025-british-grand-prix-r,2025,British Grand Prix,PIA,16,1653,72,44,2,21,5,0,,False,False,False,False,True,False,True,4.3557168784029034
2025-british-grand-prix-r,2025,British Grand Prix,STR,16,1647,72,44,2,21,5,0,,False,False,False,False,True,False,True,4.371584699453552
2025-british-grand-prix-r,2025,British Grand Prix,VER,16,1646,72,44,2,21,5,0,,False,False,False,False,True,False,True,4.374240583232078
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALO,1,2188,71,24,5,36,6,0,218679.0,False,True,False,False,False,True,True,3.2449725776965264
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ANT,1,2166,71,24,5,36,6,0,216399.0,False,True,False,False,False,True,True,3.2779316712834716
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAM,1,2137,71,24,5,36,6,0,213712.0,False,True,False,False,False,True,True,3.3224145999064105
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,SAI,1,2116,71,24,5,36,6,0,211318.0,False,True,False,False,False,True,True,3.35538752362949
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,STR,1,2092,71,24,5,36,6,0,209116.0,False,True,False,False,False,True,True,3.3938814531548753
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALB,20,767,69,32,0,36,1,0,76704.0,False,False,True,False,False,False,False,8.996088657105608
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ANT,20,766,69,32,0,36,1,0,76641.0,False,False,True,False,False,False,False,9.007832898172325
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,VER,2,1735,67,40,2,24,1,0,,False,False,False,False,True,False,True,3.861671469740634
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BEA,5,1240,65,21,6,34,4,0,124052.0,False,False,True,False,False,False,False,5.241935483870968
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BOR,5,1237,65,21,6,34,4,0,123632.0,False,False,True,False,False,False,False,5.254648342764753
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,GAS,5,1238,65,21,6,34,4,0,123809.0,False,False,True,False,False,False,False,5.250403877221324
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAD,5,1225,65,21,6,34,4,0,122531.0,False,False,True,False,False,False,False,5.3061224489795915
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HUL,5,1238,65,21,6,34,4,0,123799.0,False,False,True,False,False,False,False,5.250403877221324
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LAW,5,1227,65,21,6,34,4,0,122728.0,False,False,True,False,False,False,False,5.297473512632437
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,OCO,5,1240,65,21,6,34,4,0,124024.0,False,False,True,False,False,False,False,5.241935483870968
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,TSU,5,1224,65,21,6,34,4,0,122398.0,False,False,True,False,False,False,False,5.310457516339869
2025-british-grand-prix-r,2025,British Grand Prix,PIA,27,1021,64,59,1,0,4,0,102133.0,False,False,True,False,False,False,False,6.268364348677767
2025-british-grand-prix-r,2025,British Grand Prix,NOR,27,1021,63,58,1,0,4,0,102096.0,False,False,True,False,False,False,False,6.170421155729676
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HAD,25,1083,63,25,3,34,1,0,108297.0,False,False,False,False,False,False,True,5.8171745152354575
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,38,757,63,22,2,39,0,0,75739.0,False,False,True,False,False,False,False,8.3223249669749
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,39,761,63,22,2,39,0,0,76164.0,False,False,True,False,False,False,False,8.278580814717477
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,25,1056,63,25,3,34,1,0,105530.0,False,False,False,False,False,False,True,5.965909090909091
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,39,762,63,22,2,39,0,0,76159.0,False,False,True,False,False,False,False,8.267716535433072
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,VER,25,1099,63,25,3,34,1,0,109893.0,False,False,False,False,False,False,True,5.7324840764331215
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAD,33,1155,63,28,5,30,0,0,115478.0,False,False,False,False,False,False,True,5.454545454545454
2025-miami-grand-prix-r,2025,Miami Grand Prix,HAM,33,1202,63,28,5,30,0,0,120171.0,False,False,False,False,False,False,True,5.241264559068219
2025-miami-grand-prix-r,2025,Miami Grand Prix,HUL,33,1190,63,28,5,30,0,0,119066.0,False,False,False,False,False,False,True,5.294117647058823
2025-miami-grand-prix-r,2025,Miami Grand Prix,LEC,33,1208,63,28,5,30,0,0,120821.0,False,False,False,False,False,False,True,5.21523178807947
2025-miami-grand-prix-r,2025,Miami Grand Prix,SAI,33,1215,63,28,5,30,0,0,121453.0,False,False,False,False,False,False,True,5.185185185185185
2025-miami-grand-prix-r,2025,Miami Grand Prix,TSU,33,1186,63,28,5,30,0,0,118586.0,False,False,False,False,False,False,True,5.311973018549747
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALB,2,1736,62,35,2,24,1,0,,False,False,False,False,True,False,True,3.571428571428571
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAD,2,1735,62,35,2,24,1,0,,False,False,False,False,True,False,True,3.5734870317002883
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LAW,2,1731,62,35,2,24,1,0,,False,False,False,False,True,False,True,3.581744656268053
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,RUS,2,1726,62,35,2,24,1,0,,False,False,False,False,True,False,True,3.5921205098493627
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,TSU,2,1730,62,35,2,24,1,0,,False,False,False,False,True,False,True,3.5838150289017343
2025-british-grand-prix-r,2025,British Grand Prix,ALB,3,1367,62,23,7,30,2,0,136656.0,False,False,False,False,False,False,True,4.535479151426482
2025-british-grand-prix-r,2025,British Grand Prix,SAI,3,1373,62,23,7,30,2,0,137240.0,False,False,False,False,False,False,True,4.515659140568099
2025-british-grand-prix-r,2025,British Grand Prix,TSU,3,1365,62,23,7,30,2,0,136524.0,False,False,False,False,False,False,True,4.542124542124542
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALB,39,756,62,22,1,39,0,0,75639.0,False,False,True,False,False,False,False,8.201058201058201
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ANT,39,753,62,22,1,39,0,0,75287.0,False,False,True,False,False,False,False,8.233731739707835
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,GAS,20,775,62,25,0,36,1,0,77573.0,False,False,True,False,False,False,False,8.0
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,GAS,24,1203,62,33,6,22,1,0,120288.0,False,True,False,False,False,True,True,5.15378221113882
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HAD,39,749,62,22,1,39,0,0,74933.0,False,False,True,False,False,False,False,8.277703604806408
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,39,750,62,22,1,39,0,0,75030.0,False,False,True,False,False,False,False,8.266666666666666
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,PIA,39,742,62,22,1,39,0,0,74185.0,False,False,True,False,False,False,False,8.355795148247978
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,RUS,39,754,62,22,1,39,0,0,75482.0,False,False,True,False,False,False,False,8.222811671087534
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,38,758,62,22,1,39,0,0,75766.0,False,False,True,False,False,False,False,8.179419525065963
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,24,1057,62,33,6,22,1,0,105671.0,False,False,False,False,False,False,True,5.865657521286661
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ANT,3,1723,61,21,6,31,3,0,,False,False,False,False,True,False,True,3.5403366221706327
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BEA,2,1725,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5362318840579707
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BOR,2,1726,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5341830822711473
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,COL,2,1723,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5403366221706327
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,COL,5,1243,61,21,6,30,4,0,124273.0,False,False,True,False,False,False,False,4.907481898632341
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,GAS,2,1717,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5527082119976705
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HUL,2,1706,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5756154747948417
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,OCO,2,1718,61,35,1,24,1,0,,False,False,False,False,True,False,True,3.5506402793946448
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LEC,25,983,61,25,1,34,1,0,98264.0,False,False,False,False,False,False,True,6.205493387589013
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAM,3,1724,60,20,6,31,3,0,,False,False,False,False,True,False,True,3.480278422273782
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,RUS,5,1215,60,16,6,34,4,0,121470.0,False,False,True,False,False,False,False,4.938271604938271
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALB,25,935,60,25,1,34,0,0,93476.0,False,False,False,False,False,False,True,6.417112299465241
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALO,25,923,60,25,1,34,0,0,92292.0,False,False,False,False,False,False,True,6.500541711809317
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ANT,25,912,60,25,1,34,0,0,91241.0,False,False,False,False,False,False,True,6.578947368421052
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,BEA,25,915,60,25,1,34,0,0,91422.0,False,False,False,False,False,False,True,6.557377049180328
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,25,967,60,25,1,34,0,0,96652.0,False,False,False,False,False,False,True,6.204756980351603
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,25,930,60,25,1,34,0,0,93012.0,False,False,False,False,False,False,True,6.451612903225806
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,25,972,60,25,1,34,0,0,97211.0,False,False,False,False,False,False,True,6.172839506172839
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,25,911,60,25,1,34,0,0,91088.0,False,False,False,False,False,False,True,6.586169045005488
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BEA,1,2022,59,24,5,24,6,0,201972.0,False,True,False,False,False,True,True,2.917903066271019
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,BOR,1,1995,59,24,5,24,6,0,199512.0,False,True,False,False,False,True,True,2.9573934837092732
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,COL,1,2076,59,24,5,24,6,0,207440.0,False,True,False,False,False,True,True,2.842003853564547
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,GAS,1,2045,59,24,5,24,6,0,204447.0,False,True,False,False,False,True,True,2.885085574572127
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HUL,1,2067,59,24,5,24,6,0,206488.0,False,True,False,False,False,True,True,2.8543783260764393
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,OCO,1,2016,59,24,5,24,6,0,201517.0,False,True,False,False,False,True,True,2.9265873015873014
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,COL,20,924,59,32,0,26,1,0,92396.0,False,True,False,False,False,True,True,6.3852813852813854
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALB,1,1914,58,24,4,24,6,0,191296.0,False,True,False,False,False,True,True,3.0303030303030303
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAD,1,1970,58,24,4,24,6,0,196869.0,False,True,False,False,False,True,True,2.9441624365482233
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LAW,1,1984,58,24,4,24,6,0,198369.0,False,True,False,False,False,True,True,2.9233870967741935
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LEC,32,1065,58,20,1,35,2,0,106466.0,False,False,True,False,False,False,False,5.446009389671361
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,RUS,1,1938,58,24,4,24,6,0,193707.0,False,True,False,False,False,True,True,2.9927760577915374
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,TSU,1,1958,58,24,4,24,6,0,195676.0,False,True,False,False,False,True,True,2.96220633299285
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,VER,32,1066,58,20,1,35,2,0,106631.0,False,False,True,False,False,False,False,5.440900562851782
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,COL,66,1135,58,34,1,21,2,0,113536.0,False,True,False,False,False,True,True,5.110132158590308
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,LAW,20,775,58,21,0,36,1,0,77491.0,False,False,True,False,False,False,False,7.483870967741936
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,SAI,20,769,58,21,0,36,1,0,76933.0,False,False,True,False,False,False,False,7.542262678803641
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALO,3,1716,57,21,6,27,3,0,,False,False,False,False,True,False,True,3.3216783216783217
2025-british-grand-prix-r,2025,British Grand Prix,BEA,3,1373,57,21,4,30,2,0,137209.0,False,False,False,False,False,False,True,4.151493080844865
2025-british-grand-prix-r,2025,British Grand Prix,BOR,3,1361,57,21,4,30,2,0,136121.0,False,False,False,False,False,False,True,4.1880969875091845
2025-british-grand-prix-r,2025,British Grand Prix,HAM,42,1298,57,36,4,11,6,0,129772.0,False,True,False,True,False,True,True,4.391371340523883
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,NOR,39,741,57,17,1,39,0,0,74082.0,False,False,True,False,False,False,False,7.6923076923076925
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,ALB,19,822,57,10,1,46,0,0,82225.0,False,False,True,False,False,False,False,6.934306569343065
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,OCO,19,823,57,10,1,46,0,0,82300.0,False,False,True,False,False,False,False,6.925880923450791
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,SAI,19,820,57,10,1,46,0,0,81990.0,False,False,True,False,False,False,False,6.951219512195123
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,VER,19,814,57,10,1,46,0,0,81388.0,False,False,True,False,False,False,False,7.002457002457002
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALB,40,921,57,46,2,9,0,0,92156.0,True,False,False,False,False,True,True,6.188925081433225
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,HAM,41,751,57,46,2,9,0,0,75111.0,False,False,True,False,False,False,False,7.589880159786951
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,LAW,40,925,57,46,2,9,0,0,92467.0,True,False,False,False,False,True,True,6.162162162162162
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAD,21,1264,56,10,1,43,2,0,126369.0,False,True,False,False,False,True,True,4.430379746835443
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALO,66,1039,56,34,0,21,1,0,103827.0,False,False,False,False,False,False,True,5.389797882579403
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,GAS,66,1036,56,34,0,21,1,0,103566.0,False,False,False,False,False,False,True,5.405405405405405
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HUL,66,1030,56,34,0,21,1,0,102950.0,False,False,False,False,False,False,True,5.436893203883495
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,OCO,66,1032,56,34,0,21,1,0,103247.0,False,False,False,False,False,False,True,5.426356589147287
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,66,1022,56,34,0,21,1,0,102199.0,False,False,False,False,False,False,True,5.47945205479452
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,TSU,66,1035,56,34,0,21,1,0,103498.0,False,False,False,False,False,False,True,5.4106280193236715
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALB,5,1214,55,11,6,34,4,0,121343.0,False,False,True,False,False,False,False,4.530477759472817
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALO,5,1228,55,21,6,24,4,0,122826.0,False,False,True,False,False,False,False,4.478827361563518
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALO,44,1071,55,33,0,22,0,0,107306.0,False,False,True,False,False,False,False,5.135387488328664
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ANT,5,1233,55,21,6,24,4,0,123291.0,False,False,True,False,False,False,False,4.4606650446066505
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ANT,44,1067,55,33,0,22,0,0,106911.0,False,False,True,False,False,False,False,5.154639175257731
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,HAM,5,1236,55,21,6,24,4,0,123577.0,False,False,True,False,False,False,False,4.449838187702265
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,LEC,5,1205,55,11,6,34,4,0,120463.0,False,False,True,False,False,False,False,4.564315352697095
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,NOR,5,1206,55,11,6,34,4,0,120568.0,False,False,True,False,False,False,False,4.560530679933665
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,OCO,44,1066,55,33,0,22,0,0,106744.0,False,False,True,False,False,False,False,5.159474671669793
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,PIA,5,1191,55,11,6,34,4,0,119092.0,False,False,True,False,False,False,False,4.6179680940386225
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,SAI,5,1234,55,21,6,24,4,0,123311.0,False,False,True,True,False,False,False,4.457050243111831
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,SAI,44,1063,55,33,0,22,0,0,106423.0,False,False,True,False,False,False,False,5.174035747883349
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,STR,5,1242,55,21,6,24,4,0,124228.0,False,False,True,False,False,False,False,4.428341384863124
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,VER,5,1207,55,11,6,34,4,0,120696.0,False,False,True,False,False,False,False,4.556752278376139
2025-british-grand-prix-r,2025,British Grand Prix,GAS,27,1032,55,48,1,0,6,0,103205.0,False,False,True,False,False,False,False,5.329457364341085
2025-british-grand-prix-r,2025,British Grand Prix,HAM,27,1029,55,48,1,0,6,0,102922.0,False,False,True,False,False,False,False,5.344995140913508
2025-british-grand-prix-r,2025,British Grand Prix,HUL,27,1037,55,48,1,0,6,0,103748.0,False,False,True,False,False,False,False,5.303760848601736
2025-british-grand-prix-r,2025,British Grand Prix,LEC,43,1410,55,10,9,33,3,0,141050.0,False,True,False,False,False,True,True,3.900709219858156
2025-british-grand-prix-r,2025,British Grand Prix,OCO,43,1323,55,10,9,33,3,0,132286.0,False,True,False,False,False,True,True,4.157218442932729
2025-british-grand-prix-r,2025,British Grand Prix,PIA,44,1296,55,10,9,33,3,0,129636.0,False,True,False,False,False,True,True,4.243827160493828
2025-british-grand-prix-r,2025,British Grand Prix,RUS,27,1038,55,48,1,0,6,0,103854.0,False,False,True,False,False,False,False,5.298651252408478
2025-british-grand-prix-r,2025,British Grand Prix,STR,27,1033,55,48,1,0,6,0,103329.0,False,False,True,False,False,False,False,5.324298160696999
2025-british-grand-prix-r,2025,British Grand Prix,TSU,42,1441,55,25,7,21,2,0,144066.0,False,True,False,False,False,True,True,3.816793893129771
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,ALO,20,751,55,32,0,22,1,0,75053.0,False,False,True,False,False,False,False,7.323568575233022
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HUL,20,941,55,32,0,22,1,0,94026.0,False,True,False,False,False,True,True,5.844845908607864
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,STR,20,774,55,32,0,22,1,0,77321.0,False,False,True,False,False,False,False,7.10594315245478
2025-miami-grand-prix-r,2025,Miami Grand Prix,GAS,33,1234,55,28,5,22,0,0,123372.0,False,True,False,False,False,True,True,4.457050243111831
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,COL,44,1062,54,22,0,32,0,0,106488.0,False,False,True,False,False,False,False,5.084745762711865
2025-british-grand-prix-r,2025,British Grand Prix,ALO,4,1056,54,42,0,10,2,0,105678.0,False,False,False,False,False,False,True,5.113636363636364
2025-british-grand-prix-r,2025,British Grand Prix,GAS,4,1054,54,42,0,10,2,0,105466.0,False,False,False,False,False,False,True,5.1233396584440225
2025-british-grand-prix-r,2025,British Grand Prix,GAS,42,1266,54,36,3,11,4,0,126630.0,False,True,False,False,False,True,True,4.265402843601896
2025-british-grand-prix-r,2025,British Grand Prix,HAM,4,1063,54,42,0,10,2,0,106333.0,False,False,False,False,False,False,True,5.079962370649106
2025-british-grand-prix-r,2025,British Grand Prix,LEC,42,1029,54,36,3,11,4,0,102920.0,True,False,False,False,False,True,True,5.247813411078718
2025-british-grand-prix-r,2025,British Grand Prix,NOR,4,1057,54,42,0,10,2,0,105751.0,False,False,False,False,False,False,True,5.10879848628193
2025-british-grand-prix-r,2025,British Grand Prix,NOR,14,1389,54,11,4,35,4,0,138860.0,False,False,False,False,False,False,True,3.8876889848812093
2025-british-grand-prix-r,2025,British Grand Prix,PIA,4,1058,54,42,0,10,2,0,105828.0,False,False,False,False,False,False,True,5.103969754253308
2025-british-grand-prix-r,2025,British Grand Prix,SAI,42,1241,54,36,3,11,4,0,124071.0,False,True,False,False,False,True,True,4.35132957292506
2025-british-grand-prix-r,2025,British Grand Prix,STR,42,1244,54,36,3,11,4,0,124425.0,False,True,False,False,False,True,True,4.340836012861737
2025-british-grand-prix-r,2025,British Grand Prix,VER,4,1055,54,42,0,10,2,0,105568.0,False,False,False,False,False,False,True,5.118483412322275
2025-british-grand-prix-r,2025,British Grand Prix,VER,14,1368,54,11,4,35,4,0,136820.0,False,False,False,False,False,False,True,3.9473684210526314
2025-british-grand-prix-r,2025,British Grand Prix,VER,42,1278,54,36,3,11,4,0,127784.0,False,True,False,False,False,True,True,4.225352112676056
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,ALB,5,843,54,25,2,23,4,0,84256.0,False,False,True,False,False,False,False,6.405693950177936
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,COL,5,847,54,25,2,23,4,0,84702.0,False,False,True,False,False,False,False,6.375442739079102
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,GAS,5,839,54,25,2,23,4,0,83836.0,False,False,True,False,False,False,False,6.436233611442193
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,HAM,5,840,54,25,2,23,4,0,84013.0,False,False,True,False,False,False,False,6.428571428571428
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,HUL,5,865,54,25,2,23,4,0,86448.0,True,False,False,False,False,True,True,6.242774566473988
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,OCO,5,840,54,25,2,23,4,0,84036.0,False,False,True,False,False,False,False,6.428571428571428
2025-hungarian-grand-prix-r,2025,Hungarian Grand Prix,TSU,5,843,54,25,2,23,4,0,84320.0,False,False,True,False,False,False,False,6.405693950177936
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,HAD,2,1023,53,42,0,11,0,0,102317.0,True,False,False,False,False,True,True,5.180840664711632
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,HUL,2,1049,53,42,0,11,0,0,104918.0,False,False,False,False,False,False,True,5.052430886558628
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,OCO,2,1074,53,42,0,11,0,0,107393.0,False,False,False,False,False,False,True,4.934823091247672
2025-austrian-grand-prix-r,2025,Austrian Grand Prix,TSU,2,1068,53,42,0,11,0,0,106849.0,False,False,False,False,False,False,True,4.962546816479401
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,ALO,2,1708,53,35,1,16,1,0,,False,False,False,False,True,False,True,3.1030444964871196
2025-belgian-grand-prix-r,2025,Belgian Grand Prix,VER,1,1901,53,19,4,24,6,0,190061.0,False,True,False,False,False,True,True,2.7880063124671226
2025-british-grand-prix-r,2025,British Grand Prix,HUL,14,1387,53,11,3,35,4,0,138607.0,False,False,False,False,False,False,True,3.821196827685652
2025-british-grand-prix-r,2025,British Grand Prix,NOR,44,989,53,10,7,33,3,0,98903.0,True,False,False,False,False,True,True,5.358948432760364
2025-british-grand-prix-r,2025,British Grand Prix,STR,14,1387,53,11,3,35,4,0,138760.0,False,False,False,False,False,False,True,3.821196827685652
2025-dutch-grand-prix-r,2025,Dutch Grand Prix,HAD,24,1175,53,33,4,11,5,0,117540.0,False,True,False,False,False,True,True,4.51063829787234
