session_id,event_name,driver_code,sample_time_utc,x,y
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:27.635000+00:00,268.0,2049.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:29.314000+00:00,334.0,2053.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:31.334000+00:00,884.0,2117.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:33.274000+00:00,1797.0,2221.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:35.494000+00:00,3254.0,2385.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:37.794000+00:00,4279.0,2628.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:39.674000+00:00,4389.0,3252.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:41.834000+00:00,4201.0,4227.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:43.734000+00:00,3721.0,5178.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:45.794000+00:00,2625.0,5607.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:48.015000+00:00,2158.0,6755.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:49.874000+00:00,2369.0,8032.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:51.834000+00:00,2402.0,9520.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:54.015000+00:00,2272.0,11094.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:55.714000+00:00,1979.0,11717.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:57.734000+00:00,1528.0,11620.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:03:59.634000+00:00,1300.0,11134.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:01.574000+00:00,954.0,10034.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:04.014000+00:00,431.0,8506.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:05.934000+00:00,-73.0,7063.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:07.855000+00:00,-610.0,5528.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:09.654000+00:00,-1128.0,4049.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:12.194000+00:00,-1910.0,1908.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:14.594000+00:00,-2196.0,867.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:16.454000+00:00,-1999.0,570.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:18.394000+00:00,-1649.0,599.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:20.455000+00:00,-1406.0,195.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:23.394000+00:00,-1013.0,-957.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:25.134000+00:00,-290.0,-1872.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:26.975000+00:00,741.0,-2752.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:29.154000+00:00,2060.0,-3852.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:30.894000+00:00,3326.0,-4643.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:32.895000+00:00,4699.0,-5218.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:36.014000+00:00,5791.0,-4645.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:38.074000+00:00,5296.0,-3878.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:40.075000+00:00,4008.0,-3678.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:42.174000+00:00,2553.0,-3398.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:44.454000+00:00,1636.0,-2322.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:46.815000+00:00,1646.0,-1506.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:48.794000+00:00,2107.0,-1411.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:50.814000+00:00,2687.0,-1143.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:53.455000+00:00,2677.0,-285.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:54.974000+00:00,2238.0,-14.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:56.774000+00:00,1304.0,-109.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:04:58.674000+00:00,182.0,-260.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:00.954000+00:00,-877.0,705.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:03.114000+00:00,-1106.0,1702.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:04.994000+00:00,-811.0,1965.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:07.314000+00:00,327.0,2052.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:09.234000+00:00,1541.0,2192.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:11.274000+00:00,3057.0,2363.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:13.715000+00:00,4309.0,2668.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:15.654000+00:00,4371.0,3430.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:17.614000+00:00,4106.0,4562.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:19.415000+00:00,3341.0,5339.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:21.754000+00:00,2147.0,6409.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:23.514000+00:00,2302.0,7643.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:25.655000+00:00,2411.0,9296.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:27.734000+00:00,2290.0,10957.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:30.094000+00:00,1924.0,11748.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:32.075000+00:00,1455.0,11520.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:34.334000+00:00,1155.0,10673.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:36.514000+00:00,731.0,9364.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:38.815000+00:00,113.0,7599.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:40.934000+00:00,-469.0,5932.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:43.374000+00:00,-1159.0,3959.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:45.355000+00:00,-1825.0,2131.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:47.674000+00:00,-2195.0,823.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:49.434000+00:00,-1991.0,570.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:51.655000+00:00,-1566.0,554.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:54.354000+00:00,-1327.0,-124.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:56.634000+00:00,-798.0,-1295.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:05:58.635000+00:00,126.0,-2232.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:00.714000+00:00,1402.0,-3309.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:03.754000+00:00,3262.0,-4613.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:05.415000+00:00,4811.0,-5262.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:07.234000+00:00,5581.0,-5179.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:09.194000+00:00,5725.0,-4388.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:11.234000+00:00,4727.0,-3777.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:13.994000+00:00,2851.0,-3540.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:16.174000+00:00,1739.0,-2650.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:18.395000+00:00,1604.0,-1594.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:20.334000+00:00,2011.0,-1401.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:22.334000+00:00,2605.0,-1237.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:24.154000+00:00,2777.0,-620.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:26.554000+00:00,2212.0,-11.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:28.854000+00:00,1160.0,-128.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:31.075000+00:00,-229.0,-137.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:33.314000+00:00,-1037.0,1044.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:35.214000+00:00,-1102.0,1716.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:37.595000+00:00,-436.0,2006.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:39.614000+00:00,703.0,2097.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:41.434000+00:00,1992.0,2243.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:43.634000+00:00,3608.0,2423.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:45.695000+00:00,4375.0,2827.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:47.754000+00:00,4305.0,3800.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:49.874000+00:00,3862.0,5059.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:51.575000+00:00,2862.0,5501.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:54.654000+00:00,2259.0,7403.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:56.934000+00:00,2414.0,9212.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:06:58.755000+00:00,2319.0,10671.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:00.694000+00:00,2099.0,11600.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:02.574000+00:00,1656.0,11725.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:04.975000+00:00,1284.0,11086.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:07.214000+00:00,914.0,9906.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:09.274000+00:00,391.0,8392.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:11.115000+00:00,-95.0,6999.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:13.254000+00:00,-710.0,5243.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:15.034000+00:00,-1169.0,3930.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:17.014000+00:00,-1874.0,2004.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:18.974000+00:00,-2195.0,914.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:21.774000+00:00,-1840.0,598.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:23.955000+00:00,-1442.0,325.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:25.814000+00:00,-1281.0,-299.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:28.074000+00:00,-704.0,-1422.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:30.134000+00:00,394.0,-2459.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:32.134000+00:00,1640.0,-3510.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:34.474000+00:00,2960.0,-4455.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:36.594000+00:00,4937.0,-5309.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:38.375000+00:00,5696.0,-5053.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:40.394000+00:00,5595.0,-4153.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:42.794000+00:00,4359.0,-3712.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:45.235000+00:00,2715.0,-3484.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:47.654000+00:00,1626.0,-2283.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:49.734000+00:00,1663.0,-1483.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:52.234000+00:00,2345.0,-1403.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:54.314000+00:00,2770.0,-823.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:56.054000+00:00,2594.0,-190.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:07:58.135000+00:00,1816.0,-37.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:00.254000+00:00,580.0,-224.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:02.434000+00:00,-683.0,380.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:04.335000+00:00,-1110.0,1363.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:06.094000+00:00,-1023.0,1877.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:07.874000+00:00,-365.0,2014.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:10.035000+00:00,849.0,2114.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:11.734000+00:00,2059.0,2250.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:13.674000+00:00,3510.0,2415.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:16.315000+00:00,4396.0,3053.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:18.254000+00:00,4255.0,4022.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:20.114000+00:00,3825.0,5097.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:21.914000+00:00,2692.0,5566.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:23.955000+00:00,2171.0,6857.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:25.634000+00:00,2378.0,8099.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:28.234000+00:00,2360.0,10168.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:31.055000+00:00,2034.0,11673.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:33.734000+00:00,1437.0,11488.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:35.914000+00:00,1152.0,10664.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:38.314000+00:00,656.0,9148.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:40.254000+00:00,151.0,7706.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:42.354000+00:00,-432.0,6037.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:44.255000+00:00,-1029.0,4332.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:46.554000+00:00,-1746.0,2340.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:48.514000+00:00,-2175.0,1074.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:50.435000+00:00,-2075.0,576.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:52.794000+00:00,-1637.0,595.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:54.634000+00:00,-1394.0,148.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:56.635000+00:00,-1130.0,-719.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:08:58.794000+00:00,-350.0,-1814.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:01.134000+00:00,1017.0,-2985.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:03.255000+00:00,2389.0,-4093.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:05.174000+00:00,3975.0,-4931.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:07.194000+00:00,5187.0,-5344.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:09.135000+00:00,5788.0,-4818.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:10.855000+00:00,5563.0,-4112.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:13.234000+00:00,4182.0,-3693.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:15.535000+00:00,2663.0,-3458.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:17.794000+00:00,1626.0,-2281.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:19.694000+00:00,1598.0,-1617.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:21.714000+00:00,2079.0,-1407.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:23.835000+00:00,2675.0,-1160.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:26.074000+00:00,2705.0,-328.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:28.154000+00:00,2069.0,-9.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:30.455000+00:00,785.0,-188.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:32.554000+00:00,-430.0,12.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:34.594000+00:00,-1079.0,1188.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:37.155000+00:00,-946.0,1929.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:38.854000+00:00,-377.0,2013.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:41.254000+00:00,1112.0,2143.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:43.175000+00:00,2481.0,2298.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:45.014000+00:00,3794.0,2438.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:47.514000+00:00,4395.0,3144.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:49.395000+00:00,4228.0,4127.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:51.974000+00:00,3311.0,5347.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:53.754000+00:00,2302.0,5955.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:55.775000+00:00,2267.0,7446.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:58.274000+00:00,2410.0,9325.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:09:59.834000+00:00,2328.0,10571.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:01.915000+00:00,2106.0,11590.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:03.834000+00:00,1619.0,11701.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:06.094000+00:00,1287.0,11095.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:07.794000+00:00,1008.0,10206.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:10.155000+00:00,444.0,8543.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:12.234000+00:00,-68.0,7077.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:13.954000+00:00,-556.0,5683.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:16.475000+00:00,-1286.0,3604.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:18.554000+00:00,-1986.0,1695.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:20.854000+00:00,-2191.0,785.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:22.935000+00:00,-1943.0,577.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:24.994000+00:00,-1502.0,474.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:26.994000+00:00,-1306.0,-206.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:29.255000+00:00,-740.0,-1374.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:32.174000+00:00,751.0,-2760.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:33.894000+00:00,1937.0,-3755.0
2025-abu-dhabi-grand-prix-r,Abu Dhabi Grand Prix,ALB,2025-12-07 13:10:35.955000+00:00,3366.0,-4661.0
