session_id,year,event_name,driver_code,aligned_rows,non_ok_rows,car_gap_rows,car_sample_old_rows,location_gap_rows,location_sample_old_rows,other_unknown_rows,car_related_rows,location_related_rows,non_ok_pct
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,BOR,54657,929,573,101,201,54,0,674,647,1.6996907989827468
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,GAS,55221,929,573,101,201,54,0,674,647,1.682330997265533
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,HAM,54804,929,573,101,201,54,0,674,647,1.6951317422085979
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,HUL,54750,929,573,101,201,54,0,674,647,1.6968036529680364
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,LEC,54781,929,573,101,201,54,0,674,647,1.6958434493711323
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,NOR,54647,929,573,101,201,54,0,674,647,1.7000018299266202
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,OCO,55049,929,573,101,201,54,0,674,647,1.6875874221148432
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,PIA,54549,929,573,101,201,54,0,674,647,1.703055968028745
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,RUS,54661,929,573,101,201,54,0,674,647,1.6995664184702073
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,STR,55249,929,573,101,201,54,0,674,647,1.6814783977990553
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,TSU,54784,929,573,101,201,54,0,674,647,1.6957505841121496
2025-chinese-grand-prix-r,2025,Chinese Grand Prix,VER,54715,929,573,101,201,54,0,674,647,1.6978890615005027
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,BOR,51631,922,525,132,205,60,0,657,638,1.7857488718018244
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HAM,51559,922,525,132,205,60,0,657,638,1.7882425958610524
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ALB,51450,920,525,131,205,59,0,656,637,1.7881438289601554
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ALO,51323,920,525,131,205,59,0,656,637,1.7925686339457945
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,LAW,51385,920,525,131,205,59,0,656,637,1.7904057604359247
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,LEC,51349,920,525,131,205,59,0,656,637,1.7916609865820172
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,RUS,51267,920,525,131,205,59,0,656,637,1.794526693584567
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,TSU,51400,920,525,131,205,59,0,656,637,1.7898832684824901
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,ANT,51066,908,513,131,205,59,0,644,635,1.7780910977950104
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,NOR,51015,908,513,131,205,59,0,644,635,1.7798686660786045
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,SAI,51010,908,513,131,205,59,0,644,635,1.7800431287982748
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,COL,50816,898,503,131,205,59,0,634,633,1.7671599496221664
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,GAS,50833,898,503,131,205,59,0,634,633,1.7665689611079418
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,OCO,50825,898,503,131,205,59,0,634,633,1.766847024102312
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,PIA,50864,898,503,131,205,59,0,634,633,1.765492293173954
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALB,55110,896,562,109,181,44,0,671,560,1.6258392306296499
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,ALO,55203,896,562,109,181,44,0,671,560,1.6231001938300453
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BEA,55269,896,562,109,181,44,0,671,560,1.6211619533554074
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,BOR,55318,896,562,109,181,44,0,671,560,1.6197259481543078
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,COL,55264,896,562,109,181,44,0,671,560,1.6213086276780544
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,GAS,55244,896,562,109,181,44,0,671,560,1.6218955904713634
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAD,55167,896,562,109,181,44,0,671,560,1.6241593706382438
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HAM,55074,896,562,109,181,44,0,671,560,1.6269019864182734
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,HUL,55234,896,562,109,181,44,0,671,560,1.6221892312705943
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LAW,55253,896,562,109,181,44,0,671,560,1.621631404629613
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,LEC,55138,896,562,109,181,44,0,671,560,1.6250136022343937
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,NOR,54993,896,562,109,181,44,0,671,560,1.6292982743258233
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,PIA,55059,896,562,109,181,44,0,671,560,1.6273452115003906
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,RUS,55150,896,562,109,181,44,0,671,560,1.6246600181323665
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,SAI,55159,896,562,109,181,44,0,671,560,1.6243949310176038
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,STR,55261,896,562,109,181,44,0,671,560,1.6213966450118529
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,TSU,55195,896,562,109,181,44,0,671,560,1.6233354470513635
2025-emilia-romagna-grand-prix-r,2025,Emilia Romagna Grand Prix,VER,54929,896,562,109,181,44,0,671,560,1.631196635656939
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,VER,50776,896,503,131,205,57,0,634,631,1.764613203088073
2025-australian-grand-prix-r,2025,Australian Grand Prix,LAW,50803,895,569,115,160,51,0,684,560,1.7617069858079246
2025-australian-grand-prix-r,2025,Australian Grand Prix,BOR,50056,892,569,113,160,50,0,682,559,1.7820041553460124
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,BEA,61158,885,596,117,125,47,0,713,550,1.447071519670362
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ALO,61028,884,596,116,125,47,0,712,550,1.4485154355377858
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ANT,60560,884,596,116,125,47,0,712,550,1.4597093791281375
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,BOR,60690,884,596,116,125,47,0,712,550,1.4565826330532212
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,COL,60651,884,596,116,125,47,0,712,550,1.4575192494765132
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,GAS,60698,884,596,116,125,47,0,712,550,1.4563906553757948
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HAM,61023,884,596,116,125,47,0,712,550,1.448634121560723
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HUL,60712,884,596,116,125,47,0,712,550,1.4560548161813152
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,LAW,60495,884,596,116,125,47,0,712,550,1.4612777915530208
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,LEC,60682,884,596,116,125,47,0,712,550,1.4567746613493293
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,OCO,60694,884,596,116,125,47,0,712,550,1.4564866378884238
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,HAD,50325,883,493,129,204,57,0,622,621,1.7545951316443118
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,STR,50151,883,493,129,204,57,0,622,621,1.760682738130845
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ALB,56692,873,498,126,206,43,0,624,573,1.5398998094969307
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ALO,56850,873,498,126,206,43,0,624,573,1.5356200527704484
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,BEA,56746,873,498,126,206,43,0,624,573,1.538434427096183
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,BOR,56739,873,498,126,206,43,0,624,573,1.5386242267223602
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HUL,56865,873,498,126,206,43,0,624,573,1.5352149828541282
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,OCO,56838,873,498,126,206,43,0,624,573,1.5359442626411908
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,STR,57026,873,498,126,206,43,0,624,573,1.530880650931154
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ALB,55755,873,555,106,161,51,0,661,623,1.565778853914447
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ALO,55769,873,555,106,161,51,0,661,623,1.5653857878032598
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,BEA,55511,873,555,106,161,51,0,661,623,1.5726612743420223
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,COL,55791,873,555,106,161,51,0,661,623,1.5647685110501692
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,GAS,55753,873,555,106,161,51,0,661,623,1.5658350223306368
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HAD,55742,873,555,106,161,51,0,661,623,1.5661440206666428
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,HUL,55746,873,555,106,161,51,0,661,623,1.566031643525993
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,LAW,55742,873,555,106,161,51,0,661,623,1.5661440206666428
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,OCO,55759,873,555,106,161,51,0,661,623,1.5656665291701788
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,SAI,55768,873,555,106,161,51,0,661,623,1.565413857409267
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,STR,55795,873,555,106,161,51,0,661,623,1.5646563312124742
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,TSU,55906,873,555,106,161,51,0,661,623,1.5615497442135011
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,ALB,60476,871,585,116,123,47,0,701,537,1.4402407566638005
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,HAD,60395,871,585,116,123,47,0,701,537,1.442172365262025
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,NOR,60282,871,585,116,123,47,0,701,537,1.444875750638665
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,PIA,60304,871,585,116,123,47,0,701,537,1.4443486335898117
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,SAI,60329,871,585,116,123,47,0,701,537,1.443750103598601
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,STR,60467,871,585,116,123,47,0,701,537,1.4404551242826666
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,TSU,60414,871,585,116,123,47,0,701,537,1.4417188068990632
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,VER,60275,871,585,116,123,47,0,701,537,1.4450435503940273
2025-singapore-grand-prix-r,2025,Singapore Grand Prix,RUS,60221,870,585,116,123,46,0,701,536,1.4446787665432326
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HAD,56452,861,498,125,195,43,0,623,562,1.5251895415574293
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,HAM,56426,861,498,125,195,43,0,623,562,1.5258923191436573
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,LAW,56395,861,498,125,195,43,0,623,562,1.5267310931820197
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,LEC,56433,861,498,125,195,43,0,623,562,1.5257030460900538
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,NOR,56405,861,498,125,195,43,0,623,562,1.5264604201755163
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,TSU,56402,861,498,125,195,43,0,623,562,1.5265416119995745
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ALO,57998,860,475,135,205,45,0,610,615,1.482809752060416
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,BOR,58062,860,475,135,205,45,0,610,615,1.4811752953739106
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,DOO,57923,860,475,135,205,45,0,610,615,1.4847297273967164
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAD,57958,860,475,135,205,45,0,610,615,1.4838331205355602
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HUL,57930,860,475,135,205,45,0,610,615,1.4845503193509408
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,STR,58048,860,475,135,205,45,0,610,615,1.4815325248070563
2025-italian-grand-prix-r,2025,Italian Grand Prix,BEA,44736,854,541,100,189,24,0,641,576,1.9089771101573676
2025-italian-grand-prix-r,2025,Italian Grand Prix,LAW,44866,854,541,100,189,24,0,641,576,1.9034458164311505
2025-italian-grand-prix-r,2025,Italian Grand Prix,TSU,44850,854,541,100,189,24,0,641,576,1.9041248606466
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,ANT,56281,851,488,125,195,43,0,613,561,1.5120555782590928
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,COL,56127,851,488,125,195,43,0,613,561,1.5162043223404067
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,GAS,56101,851,488,125,195,43,0,613,561,1.5169070070052229
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,RUS,56210,851,488,125,195,43,0,613,561,1.5139654865682262
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,SAI,56255,851,488,125,195,43,0,613,561,1.5127544218291706
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,ANT,55317,849,544,103,151,51,0,647,600,1.5347903899343782
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,PIA,55364,849,544,103,151,51,0,647,600,1.5334874647785566
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,RUS,55364,849,544,103,151,51,0,647,600,1.5334874647785566
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,VER,55319,849,544,103,151,51,0,647,600,1.5347349012093494
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ALB,57881,848,464,135,204,45,0,599,605,1.4650748950432784
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,ANT,57875,848,464,135,204,45,0,599,605,1.4652267818574514
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,BEA,57870,848,464,135,204,45,0,599,605,1.465353378261621
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,GAS,57754,848,464,135,204,45,0,599,605,1.4682965682030682
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LAW,57888,848,464,135,204,45,0,599,605,1.46489773355445
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,OCO,57838,848,464,135,204,45,0,599,605,1.4661641135585601
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,TSU,57845,848,464,135,204,45,0,599,605,1.4659866885642665
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,VER,57736,848,464,135,204,45,0,599,605,1.468754330054039
2025-s-o-paulo-grand-prix-r,2025,São Paulo Grand Prix,NOR,55208,847,544,102,151,50,0,646,598,1.534197942327199
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,HAM,57675,846,464,133,204,45,0,597,605,1.4668400520156046
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,LEC,57590,846,464,133,204,45,0,597,605,1.4690050355964577
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,NOR,57558,846,464,133,204,45,0,597,605,1.4698217450224123
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,RUS,57549,846,464,133,204,45,0,597,605,1.4700516081947559
2025-italian-grand-prix-r,2025,Italian Grand Prix,ALB,44547,843,530,100,189,24,0,630,575,1.892383325476463
2025-italian-grand-prix-r,2025,Italian Grand Prix,ANT,44589,843,530,100,189,24,0,630,575,1.8906008208302496
2025-italian-grand-prix-r,2025,Italian Grand Prix,BOR,44627,843,530,100,189,24,0,630,575,1.8889909695923992
2025-italian-grand-prix-r,2025,Italian Grand Prix,HAD,44678,843,530,100,189,24,0,630,575,1.8868346837369623
2025-italian-grand-prix-r,2025,Italian Grand Prix,SAI,44678,843,530,100,189,24,0,630,575,1.8868346837369623
2025-azerbaijan-grand-prix-r,2025,Azerbaijan Grand Prix,VER,56057,841,478,125,195,43,0,603,561,1.5002586652871184
2025-italian-grand-prix-r,2025,Italian Grand Prix,HAM,44417,841,530,98,189,24,0,628,575,1.8934191863475696
2025-italian-grand-prix-r,2025,Italian Grand Prix,LEC,44300,841,530,98,189,24,0,628,575,1.8984198645598194
2025-italian-grand-prix-r,2025,Italian Grand Prix,NOR,44235,841,530,98,189,24,0,628,575,1.9012094495309144
2025-italian-grand-prix-r,2025,Italian Grand Prix,PIA,44256,841,530,98,189,24,0,628,575,1.9003073029645698
2025-italian-grand-prix-r,2025,Italian Grand Prix,RUS,44370,841,530,98,189,24,0,628,575,1.8954248366013071
2025-bahrain-grand-prix-r,2025,Bahrain Grand Prix,PIA,57394,835,464,132,194,45,0,596,594,1.4548559082830959
2025-italian-grand-prix-r,2025,Italian Grand Prix,COL,44116,828,517,98,189,24,0,615,574,1.8768700698159397
2025-italian-grand-prix-r,2025,Italian Grand Prix,GAS,44100,828,517,98,189,24,0,615,574,1.8775510204081631
2025-italian-grand-prix-r,2025,Italian Grand Prix,OCO,44064,828,517,98,189,24,0,615,574,1.8790849673202614
2025-italian-grand-prix-r,2025,Italian Grand Prix,STR,44133,828,517,98,189,24,0,615,574,1.8761471008089183
2025-italian-grand-prix-r,2025,Italian Grand Prix,VER,44042,828,517,98,189,24,0,615,574,1.8800236138231687
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,OCO,49661,826,523,97,171,35,0,620,595,1.6632770181832828
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,LAW,42454,818,464,112,201,41,0,576,613,1.926791350638338
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ALO,49534,818,514,100,146,58,0,614,559,1.6513909637824526
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,GAS,49598,818,514,100,146,58,0,614,559,1.6492600508085005
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,TSU,49553,818,514,100,146,58,0,614,559,1.6507577745040662
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,ANT,48937,817,514,99,146,58,0,613,559,1.66949343032879
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,BEA,49386,817,514,99,146,58,0,613,559,1.6543149880532946
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HAD,49133,817,514,99,146,58,0,613,559,1.6628335334703763
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HAM,49276,817,514,99,146,58,0,613,559,1.658007955191168
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,HUL,49192,817,514,99,146,58,0,613,559,1.6608391608391608
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,LEC,48986,817,514,99,146,58,0,613,559,1.6678234597640142
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,OCO,49287,817,514,99,146,58,0,613,559,1.657637916692028
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,PIA,48957,817,514,99,146,58,0,613,559,1.6688114059276509
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,SAI,49032,817,514,99,146,58,0,613,559,1.6662587697829987
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,NOR,48890,815,514,99,146,56,0,613,557,1.6670075680098178
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,RUS,48916,815,514,99,146,56,0,613,557,1.6661215144329051
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALB,49332,814,512,97,170,35,0,609,584,1.6500445957998864
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ALO,49424,814,512,97,170,35,0,609,584,1.646973130462933
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BEA,49457,814,512,97,170,35,0,609,584,1.6458741937440604
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAD,49335,814,512,97,170,35,0,609,584,1.649944258639911
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LAW,49349,814,512,97,170,35,0,609,584,1.6494761798618005
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,SAI,49311,814,512,97,170,35,0,609,584,1.6507472977631765
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,BOR,50108,808,511,113,135,49,0,624,577,1.612516963359144
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,DOO,50080,808,511,113,135,49,0,624,577,1.6134185303514377
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HUL,50087,808,511,113,135,49,0,624,577,1.6131930441032603
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,LAW,50094,808,511,113,135,49,0,624,577,1.6129676208727592
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,OCO,50101,808,511,113,135,49,0,624,577,1.6127422606335202
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,SAI,50009,808,511,113,135,49,0,624,577,1.6157091723489774
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,ALO,55987,806,564,92,109,41,0,656,535,1.439619911765231
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BEA,56041,806,564,92,109,41,0,656,535,1.438232722471048
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,BOR,56031,806,564,92,109,41,0,656,535,1.4384894076493369
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,COL,56085,806,564,92,109,41,0,656,535,1.4371043951145583
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LAW,56025,806,564,92,109,41,0,656,535,1.4386434627398481
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,OCO,56093,806,564,92,109,41,0,656,535,1.4368994348670958
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,SAI,56062,806,564,92,109,41,0,656,535,1.4376939816631586
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,TSU,56058,806,564,92,109,41,0,656,535,1.437796567840451
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,COL,48786,804,514,99,135,56,0,613,546,1.6480137744434877
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,LAW,48714,804,514,99,135,56,0,613,546,1.6504495627540336
2025-las-vegas-grand-prix-r,2025,Las Vegas Grand Prix,VER,48682,804,514,99,135,56,0,613,546,1.6515344480506142
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,ANT,49009,803,512,96,160,35,0,608,573,1.63847456589606
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,BOR,48857,803,512,96,160,35,0,608,573,1.6435720572282375
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,DOO,48857,803,512,96,160,35,0,608,573,1.6435720572282375
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HAM,49056,803,512,96,160,35,0,608,573,1.636904761904762
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,HUL,48710,803,512,96,160,35,0,608,573,1.6485321289262986
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,LEC,48746,803,512,96,160,35,0,608,573,1.6473146514585812
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,NOR,48758,803,512,96,160,35,0,608,573,1.6469092251527955
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,PIA,48666,803,512,96,160,35,0,608,573,1.650022603049357
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,RUS,48937,803,512,96,160,35,0,608,573,1.6408852197723602
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,STR,48721,803,512,96,160,35,0,608,573,1.648159931035898
2025-saudi-arabian-grand-prix-r,2025,Saudi Arabian Grand Prix,VER,48693,803,512,96,160,35,0,608,573,1.6491076746144209
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ALO,49841,795,500,113,133,49,0,613,565,1.59507233000943
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,GAS,49889,795,500,113,133,49,0,613,565,1.593537653590972
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,TSU,49851,795,500,113,133,49,0,613,565,1.594752362038876
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,GAS,55949,795,553,92,109,41,0,645,524,1.4209369246992798
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAD,55932,795,553,92,109,41,0,645,524,1.4213688049774726
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HAM,55927,795,553,92,109,41,0,645,524,1.4214958785559748
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,HUL,55907,795,553,92,109,41,0,645,524,1.4220044001645589
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,LEC,55875,795,553,92,109,41,0,645,524,1.4228187919463087
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,NOR,55795,795,553,92,109,41,0,645,524,1.424858858320638
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,PIA,55769,795,553,92,109,41,0,645,524,1.425523140095752
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,RUS,55884,795,553,92,109,41,0,645,524,1.4225896499892634
2025-spanish-grand-prix-r,2025,Spanish Grand Prix,VER,55888,795,553,92,109,41,0,645,524,1.4224878328084742
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ALB,49670,783,488,113,133,49,0,601,554,1.5764042681699213
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,BEA,49806,783,488,113,133,49,0,601,554,1.5720997470184315
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HAD,49638,783,488,113,133,49,0,601,554,1.5774205245980901
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,HAM,49559,783,488,113,133,49,0,601,554,1.5799350269375896
2025-british-grand-prix-r,2025,British Grand Prix,ANT,29989,779,272,79,370,58,0,351,429,2.597619127013238
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,ANT,49456,770,475,113,133,49,0,588,542,1.5569395017793595
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,LEC,49429,770,475,113,133,49,0,588,542,1.5577899613587165
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,RUS,49441,770,475,113,133,49,0,588,542,1.5574118646467505
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,STR,49397,770,475,113,133,49,0,588,542,1.5587991173553049
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,NOR,49282,767,475,112,133,47,0,587,540,1.5563491741406599
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,PIA,49287,767,475,112,133,47,0,587,540,1.5561912877635076
2025-japanese-grand-prix-r,2025,Japanese Grand Prix,VER,49269,767,475,112,133,47,0,587,540,1.5567598286955286
2025-monaco-grand-prix-r,2025,Monaco Grand Prix,ALO,30571,699,456,82,138,23,0,538,451,2.2864806515979197
2025-canadian-grand-prix-r,2025,Canadian Grand Prix,ALB,37533,684,367,100,181,36,0,467,504,1.822396291263688
2025-qatar-grand-prix-r,2025,Qatar Grand Prix,BEA,38340,681,369,92,175,45,0,461,478,1.7762128325508608
